CustomerID,SaleDate,SaleNum,Code, Item Description,Quantity,UnitPrice,Country
13576,12/1/2010 17:24,536595,21877,HOME SWEET HOME MUG,1,1.25,Germany
13576,7/24/2011 10:30,561023,21179,NO JUNK MAIL METAL SIGN,24,0.39,Germany
13577,9/8/2011 11:44,565990,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2.08,Germany
13577,4/12/2011 10:33,549745,85099F,JUMBO BAG STRAWBERRY,10,1.95,Germany
13584,2/6/2011 12:49,543275,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,1.95,Germany
13588,10/21/2011 10:32,572182,21508,VINTAGE KID DOLLY CARD ,12,0.42,Germany
13588,10/21/2011 10:32,572182,23188,VINTAGE  2 METRE FOLDING RULER,12,1.65,Germany
13588,8/11/2011 15:25,563061,22150,3 STRIPEY MICE FELTCRAFT,12,1.95,Germany
13588,7/26/2011 9:27,561222,22585,PACK OF 6 BIRDY GIFT TAGS,12,1.25,Germany
13589,11/25/2011 12:10,578787,21479,WHITE SKULL HOT WATER BOTTLE ,4,4.25,Germany
13590,10/19/2011 12:16,571840,21914,BLUE HARMONICA IN BOX ,12,1.25,Germany
13591,10/6/2011 12:26,569827,22731,3D CHRISTMAS STAMPS STICKERS ,18,1.25,Germany
13592,5/10/2011 15:48,552696,22847,BREAD BIN DINER STYLE IVORY,1,16.95,Germany
13593,3/20/2011 10:13,547028,22467,GUMBALL COAT RACK,6,2.55,Germany
13593,8/23/2011 13:35,564165,22796,PHOTO FRAME 3 CLASSIC HANGING,2,9.95,Germany
13596,11/27/2011 11:57,578921,21975,PACK OF 60 DINOSAUR CAKE CASES,1,0.55,Germany
13596,11/27/2011 11:57,578921,22534,MAGIC DRAWING SLATE SPACEBOY ,12,0.42,Germany
13596,11/27/2011 11:57,578921,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,0.55,Germany
13599,3/1/2011 14:56,545322,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2.95,Germany
13599,5/25/2011 14:54,554666,22469,HEART OF WICKER SMALL,40,1.45,Germany
13599,12/1/2011 12:54,580049,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,0.39,Germany
13599,12/8/2010 10:11,537680,22178,VICTORIAN GLASS HANGING T-LIGHT,24,1.25,Germany
13601,10/25/2011 17:31,572755,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,2,0.55,Germany
13601,5/12/2011 16:52,553009,22938,CUPCAKE LACE PAPER SET 6,12,1.95,Germany
13602,10/6/2011 11:47,569799,23287,RED VINTAGE SPOT BEAKER,8,0.85,Germany
13602,10/6/2011 11:47,569799,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,1.45,Germany
13610,6/5/2011 13:44,555552,23136,IVORY WIRE SWEETHEART LETTER TRAY,1,3.75,Germany
13610,8/21/2011 14:42,563925,23198,PANTRY MAGNETIC  SHOPPING LIST,1,1.45,Germany
13611,9/11/2011 14:51,566285,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,0.42,Germany
13611,9/11/2011 14:51,566285,22921,HERB MARKER CHIVES ,36,0.65,Germany
13614,1/13/2011 12:37,541087,22849,BREAD BIN DINER STYLE MINT,2,16.95,Germany
13614,6/28/2011 14:58,558355,21907,I'M ON HOLIDAY METAL SIGN,2,2.1,Germany
13614,6/28/2011 14:58,558355,23299,FOOD COVER WITH BEADS SET 2 ,2,3.75,Germany
13614,6/28/2011 14:58,558355,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4,0.55,Germany
13617,6/12/2011 12:55,556480,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1,2.55,Germany
13623,4/3/2011 11:11,548700,22582,PACK OF 6 SWEETIE GIFT BOXES,1,2.55,Germany
13623,3/17/2011 13:13,546849,22349,DOG BOWL CHASING BALL DESIGN,1,3.75,Germany
13623,3/17/2011 13:13,546849,20717,STRAWBERRY SHOPPER BAG,1,1.25,Germany
13627,5/19/2011 9:47,553747,20837,FRENCH FLORAL CUSHION COVER ,12,0.83,Germany
13629,7/20/2011 8:48,560602,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,1.65,Germany
13629,7/20/2011 8:48,560602,22430,ENAMEL WATERING CAN CREAM,4,4.95,Germany
13631,5/17/2011 16:23,553551,22423,REGENCY CAKESTAND 3 TIER,20,5,Germany
13632,4/10/2011 15:07,549567,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,2.08,Germany
13632,10/28/2011 8:34,573155,22273,FELTCRAFT DOLL MOLLY,6,2.95,Germany
13632,6/19/2011 12:23,557281,20757,RED DAISY POCKET BOOK ,2,0.85,Germany
13632,6/19/2011 12:23,557281,21314,SMALL GLASS HEART TRINKET POT,4,2.1,Germany
13634,11/6/2011 13:40,574696,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,2.08,Germany
13634,9/14/2011 12:42,566720,22626,BLACK KITCHEN SCALES,1,8.5,Germany
13635,10/3/2011 10:55,569253,22653,BUTTON BOX ,10,1.95,Germany
13636,11/3/2011 10:30,574103,21481,FAWN BLUE HOT WATER BOTTLE,4,3.75,Germany
13636,2/27/2011 14:29,545064,85066,CREAM SWEETHEART MINI CHEST,2,12.75,Germany
13639,9/26/2011 13:36,568321,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,1.65,Germany
13642,5/8/2011 12:34,552277,22440,BALLOON WATER BOMB PACK OF 35,1,0.42,Germany
13644,9/27/2011 10:27,568400,23432,PRETTY HANGING QUILTED HEARTS,12,0.83,Germany
13644,8/26/2011 11:53,564630,23331,DECORATIVE WICKER HEART SMALL,48,0.63,Germany
13644,9/27/2011 10:27,568400,21352,EUCALYPTUS & PINECONE  WREATH,12,2.95,Germany
13650,9/12/2011 12:45,566394,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,1.95,Germany
13654,3/11/2011 12:54,546383,21495,SKULLS AND CROSSBONES WRAP,25,0.42,Germany
13654,10/27/2011 16:23,573123,22593,CHRISTMAS GINGHAM STAR,12,0.85,Germany
13656,1/6/2011 15:42,540362,85055,FRENCH ENAMEL UTENSIL HOLDER,1,3.75,Germany
13658,9/15/2011 13:20,566869,23200,JUMBO BAG PEARS,10,2.08,Germany
13658,9/15/2011 13:20,566869,22688,DOORMAT PEACE ON EARTH BLUE,2,8.25,Germany
13662,5/11/2011 13:23,552828,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2.55,Germany
13668,8/18/2011 12:53,563691,23330,DECORATIVE WICKER HEART MEDIUM,8,1.25,Germany
13668,4/4/2011 13:32,548859,48138,DOORMAT UNION FLAG,2,7.95,Germany
13668,7/26/2011 12:59,561321,22072,RED RETROSPOT TEA CUP AND SAUCER ,2,3.75,Germany
13668,5/22/2011 14:29,554108,85150,LADIES & GENTLEMEN METAL SIGN,4,2.55,Germany
13670,9/25/2011 15:25,568204,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2.95,Germany
13672,2/11/2011 13:46,C543745,85232B,SET OF 3 BABUSHKA STACKING TINS,-3,4.95,Germany
13673,11/21/2011 12:11,577701,22082,RIBBON REEL STRIPES DESIGN ,2,1.65,Germany
13673,11/21/2011 12:11,577701,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,4.15,Germany
13680,10/31/2011 13:22,573548,20674,GREEN POLKADOT BOWL,4,1.25,Germany
13680,12/8/2011 13:47,581404,23398,HANGING HEART BONHEUR,6,0.85,Germany
13685,10/17/2011 10:17,571309,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1,0.39,Germany
13692,4/17/2011 12:57,550323,22714,CARD BIRTHDAY COWBOY,24,0.42,Germany
13694,3/22/2011 12:33,547362,84313C,ORANGE TV TRAY TABLE ,24,1.95,Germany
13694,2/22/2011 12:51,544651,22898,CHILDRENS APRON APPLES DESIGN,50,1.65,Germany
13694,11/14/2011 11:09,576179,79191C,RETRO PLASTIC ELEPHANT TRAY,144,0.63,Germany
13694,3/23/2011 14:39,547518,20713,JUMBO BAG OWLS,100,1.65,Germany
13694,7/21/2011 16:10,560883,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,96,0.39,Germany
13694,9/15/2011 12:56,566867,79321,CHILLI LIGHTS,96,4.95,Germany
13694,10/28/2011 12:34,573263,84991,60 TEATIME FAIRY CAKE CASES,240,0.42,Germany
13694,3/22/2011 12:33,547362,47481,50CM METAL STRING WITH  7 CLIPS,144,0.68,Germany
13694,12/6/2011 9:30,580742,21930,JUMBO STORAGE BAG SKULLS,100,1.75,Germany
13694,10/28/2011 12:34,573263,23309,SET OF 60 I LOVE LONDON CAKE CASES ,240,0.42,Germany
13694,10/28/2011 12:34,573263,22115,METAL SIGN EMPIRE TEA,120,0.79,Germany
13695,10/7/2011 12:12,570100,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.95,Germany
13700,9/8/2011 12:05,566010,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,1.25,Germany
13700,1/16/2011 13:19,541250,21519,GIN & TONIC DIET GREETING CARD ,12,0.42,Germany
13704,10/24/2011 10:23,572333,23349,ROLL WRAP VINTAGE CHRISTMAS,12,1.25,Germany
13704,9/27/2011 10:04,568387,47504K,ENGLISH ROSE GARDEN SECATEURS,36,0.79,Germany
13704,10/24/2011 10:23,572333,23313,VINTAGE CHRISTMAS BUNTING,5,4.95,Germany
13705,7/18/2011 9:15,560284,21671,RED SPOT CERAMIC DRAWER KNOB,12,1.25,Germany
13706,2/10/2011 9:21,543548,22256,FELT FARM ANIMAL CHICKEN,12,1.25,Germany
13709,11/3/2011 11:29,574149,23393,HOME SWEET HOME CUSHION COVER ,4,3.75,Germany
13709,10/21/2011 15:18,572240,35970,ZINC FOLKART SLEIGH BELLS,12,1.69,Germany
13709,10/5/2011 14:53,569687,22835,HOT WATER BOTTLE I AM SO POORLY,4,4.95,Germany
13709,6/24/2011 9:24,557963,23203,JUMBO BAG DOILEY PATTERNS,10,1.95,Germany
13715,12/12/2010 12:41,538488,22562,MONSTERS STENCIL CRAFT,6,1.25,Germany
13717,10/14/2011 14:16,571230,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,0.83,Germany
13719,5/18/2011 12:52,553675,21713,CITRONELLA CANDLE FLOWERPOT,8,2.1,Germany
13721,11/3/2011 14:05,574262,22945,CHRISTMAS METAL TAGS ASSORTED ,12,0.85,Germany
13721,11/3/2011 14:05,574262,22562,MONSTERS STENCIL CRAFT,12,1.25,Germany
13722,7/31/2011 12:43,561879,21499,BLUE POLKADOT WRAP,25,0.42,Germany
13722,7/31/2011 12:43,561879,23288,GREEN VINTAGE SPOT BEAKER,8,0.85,Germany
13725,2/24/2011 16:31,544919,82581,TOILET METAL SIGN,12,0.55,Germany
13725,2/4/2011 12:18,543193,22839,3 TIER CAKE TIN GREEN AND CREAM,4,14.95,Germany
13725,2/7/2011 15:14,543377,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2.95,Germany
13725,9/29/2011 11:34,C568830,20725,LUNCH BAG RED RETROSPOT,-1,1.65,Germany
13728,5/25/2011 10:53,554570,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,7.95,Germany
13730,7/27/2011 8:35,561383,21137,BLACK RECORD COVER FRAME,4,3.75,Germany
13735,10/27/2011 14:22,573083,23523,WALL ART TREASURE AHOY ,3,3.75,Germany
13735,10/27/2011 14:22,573083,22606,WOODEN SKITTLES GARDEN SET,2,15.95,Germany
13735,4/19/2011 13:49,550622,22549,PICTURE DOMINOES,1,1.45,Germany
13736,3/24/2011 13:09,C547661,21874,GIN AND TONIC MUG,-1,1.25,Germany
13736,3/24/2011 13:04,547658,22854,CREAM SWEETHEART EGG HOLDER,2,4.95,Germany
13742,4/15/2011 15:54,550296,22626,BLACK KITCHEN SCALES,1,8.5,Germany
13742,1/23/2011 14:59,541855,20886,BOX OF 9 PEBBLE CANDLES,1,1.95,Germany
13742,2/25/2011 13:40,545015,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,3.95,Germany
13744,9/5/2011 15:19,565613,44092C,PURPLE/COPPER HANGING LAMPSHADE,6,0.85,Germany
13744,2/20/2011 14:08,544461,82552,WASHROOM METAL SIGN,24,1.45,Germany
13752,8/7/2011 14:16,562584,22083,PAPER CHAIN KIT RETROSPOT,6,2.95,Germany
13755,11/21/2011 13:41,577742,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2.95,Germany
13755,12/6/2011 12:26,580887,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,1.25,Germany
13755,12/6/2011 12:26,580887,22799,SWEETHEART WIRE FRUIT BOWL,1,2.95,Germany
13755,11/21/2011 13:41,577742,21242,RED RETROSPOT PLATE ,1,1.69,Germany
13756,12/7/2011 16:39,581186,22867,HAND WARMER BIRD DESIGN,12,2.1,Germany
13756,8/2/2011 17:04,562120,21519,GIN & TONIC DIET GREETING CARD ,72,0.36,Germany
13758,11/28/2011 11:11,579097,23313,VINTAGE CHRISTMAS BUNTING,15,4.95,Germany
13760,10/16/2011 16:13,571296,23319,BOX OF 6 MINI 50'S CRACKERS,3,2.49,Germany
13764,9/30/2011 12:03,569089,35819B,"ACRYLIC HANGING JEWEL,BLUE",17,0.38,Germany
13767,4/27/2011 14:16,551286,47566,PARTY BUNTING,12,4.95,Germany
13767,6/26/2011 14:08,558103,22726,ALARM CLOCK BAKELIKE GREEN,8,3.75,Germany
13767,7/11/2011 12:23,559639,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,0.42,Germany
13767,7/11/2011 12:23,559639,15044C,PURPLE PAPER PARASOL,8,2.95,Germany
13767,9/19/2011 15:53,567346,23342,MINT DINER WALL CLOCK,4,8.5,Germany
13767,5/18/2011 15:29,553709,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,Germany
13767,6/28/2011 14:52,558351,22730,ALARM CLOCK BAKELIKE IVORY,4,3.75,Germany
13769,4/18/2011 15:00,550495,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,4.95,Germany
13769,4/7/2011 12:21,C549254,82494L,WOODEN FRAME ANTIQUE WHITE ,-1,2.95,Germany
13769,12/7/2010 13:28,537612,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,48,2.75,Germany
13771,10/6/2011 14:17,569852,23229,VINTAGE DONKEY TAIL GAME ,6,3.75,Germany
13771,4/6/2011 15:47,549153,21086,SET/6 RED SPOTTY PAPER CUPS,12,0.65,Germany
13772,11/6/2011 11:43,574657,23313,VINTAGE CHRISTMAS BUNTING,7,4.95,Germany
13772,9/4/2011 11:22,565411,23200,JUMBO BAG PEARS,2,2.08,Germany
13772,4/14/2011 12:31,550106,47566,PARTY BUNTING,15,4.95,Germany
13772,9/4/2011 11:22,565411,22993,SET OF 4 PANTRY JELLY MOULDS,6,1.25,Germany
13772,11/6/2011 11:43,574657,23313,VINTAGE CHRISTMAS BUNTING,1,4.95,Germany
13777,10/6/2011 17:00,C569916,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-8,1.25,Germany
13777,12/1/2011 11:18,579986,21354,TOAST ITS - BEST MUM,24,1.05,Germany
13777,2/24/2011 15:41,544915,20679,EDWARDIAN PARASOL RED,12,4.6,Germany
13777,2/17/2011 10:04,544199,21156,RETROSPOT CHILDRENS APRON,12,1.65,Germany
13777,12/1/2010 16:01,536575,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2.55,Germany
13781,4/3/2011 12:08,548707,82600,NO SINGING METAL SIGN,2,2.1,Germany
13784,2/1/2011 13:28,542892,22151,PLACE SETTING WHITE HEART,432,0.36,Germany
13792,10/4/2011 14:31,569519,47566,PARTY BUNTING,4,4.95,Germany
13798,5/4/2011 8:17,551726,37450,CERAMIC CAKE BOWL + HANGING CAKES,18,2.55,Germany
13798,1/23/2011 16:08,C541863,21936,RED RETROSPOT PICNIC BAG,-1,2.55,Germany
13798,9/28/2011 12:16,568653,21086,SET/6 RED SPOTTY PAPER CUPS,216,0.53,Germany
13798,11/28/2011 12:19,579126,47591D,PINK FAIRY CAKE CHILDRENS APRON,50,1.65,Germany
13799,2/18/2011 14:18,544411,22064,PINK DOUGHNUT TRINKET POT ,12,1.65,Germany
13799,8/15/2011 12:07,563257,37449,CERAMIC CAKE STAND + HANGING CAKES,2,9.95,Germany
13800,2/3/2011 12:27,543107,22859,EASTER TIN BUNNY BOUQUET,6,1.65,Germany
13804,9/4/2011 10:59,565406,22961,JAM MAKING SET PRINTED,12,1.45,Germany
13804,9/4/2011 10:59,565406,22948,METAL DECORATION NAUGHTY CHILDREN ,24,0.85,Germany
13804,9/22/2011 12:29,567809,23109,PACK OF SIX LED TEA LIGHTS,24,2.89,Germany
13804,9/22/2011 12:29,567809,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,1.25,Germany
13805,8/2/2011 15:29,562107,47599B,BLUE PARTY BAGS ,100,1.69,Germany
13808,9/4/2011 12:07,565419,22767,TRIPLE PHOTO FRAME CORNICE ,2,9.95,Germany
13808,10/5/2011 11:57,569632,21422,PORCELAIN ROSE SMALL,16,0.85,Germany
13812,10/28/2011 14:27,573284,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,0.29,Germany
13813,7/28/2011 10:33,561583,22169,FAMILY ALBUM WHITE PICTURE FRAME,6,8.5,Germany
13813,7/28/2011 10:33,561583,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,0.42,Germany
13814,7/25/2011 13:54,561194,23236,DOILEY STORAGE TIN,6,2.89,Germany
13814,9/8/2011 13:48,566041,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,0.55,Germany
13815,6/20/2011 13:08,557466,47599A,PINK PARTY BAGS,6,2.1,Germany
13815,1/25/2011 12:16,542080,20676,RED RETROSPOT BOWL,8,1.25,Germany
13815,1/25/2011 12:16,542080,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2.55,Germany
13815,1/25/2011 12:16,542080,20712,JUMBO BAG WOODLAND ANIMALS,10,1.95,Germany
13815,6/20/2011 13:08,557466,22814,CARD PARTY GAMES ,12,0.42,Germany
13822,10/30/2011 15:55,573405,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,1.95,Germany
13822,10/30/2011 15:55,573405,22489,PACK OF 12 TRADITIONAL CRAYONS,3,0.42,Germany
13824,11/7/2011 12:41,574868,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,1.25,Germany
13824,2/2/2011 13:07,543008,21935,SUKI  SHOULDER BAG,10,1.65,Germany
13826,6/16/2011 13:48,557033,21843,RED RETROSPOT CAKE STAND,2,10.95,Germany
13827,7/19/2011 15:38,560584,21407,BROWN CHECK CAT DOORSTOP ,1,4.25,Germany
13827,7/29/2011 11:45,561710,82578,KITCHEN METAL SIGN,4,0.55,Germany
13831,5/23/2011 13:25,554278,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2.95,Germany
13833,7/3/2011 13:27,558767,21877,HOME SWEET HOME MUG,6,1.25,Germany
13838,8/14/2011 10:49,563200,23333,IVORY WICKER HEART MEDIUM,1,1.25,Germany
13838,8/14/2011 10:49,563200,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,0.83,Germany
13842,10/12/2011 10:51,570721,22119,PEACE WOODEN BLOCK LETTERS,3,6.95,Germany
13842,7/7/2011 12:41,559301,22464,HANGING METAL HEART LANTERN,12,1.65,Germany
13842,9/28/2011 14:56,568696,21623,VINTAGE UNION JACK MEMOBOARD,2,9.95,Germany
13846,12/14/2010 16:07,538886,79321,CHILLI LIGHTS,4,4.95,Germany
13846,12/14/2010 16:07,538886,22634,CHILDS BREAKFAST SET SPACEBOY ,2,9.95,Germany
13849,10/19/2011 10:59,571747,22737,RIBBON REEL CHRISTMAS PRESENT ,10,1.65,Germany
13849,10/19/2011 10:59,571747,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,3.75,Germany
13850,8/2/2011 14:04,562101,84988,SET OF 72 PINK HEART PAPER DOILIES,12,1.45,Germany
13851,2/24/2011 17:18,544924,21714,CITRONELLA CANDLE GARDEN POT,12,1.25,Germany
13851,2/24/2011 17:18,544924,22766,PHOTO FRAME CORNICE,8,2.95,Germany
13851,8/3/2011 14:07,562218,82600,NO SINGING METAL SIGN,12,2.1,Germany
13853,10/13/2011 14:18,571058,23173,REGENCY TEAPOT ROSES ,12,8.15,Germany
13854,12/1/2011 9:06,579922,85194S,HANGING SPRING FLOWER EGG SMALL,48,0.19,Germany
13862,4/21/2011 17:10,550974,21937,STRAWBERRY   PICNIC BAG,5,2.95,Germany
13862,7/8/2011 13:00,559460,20728,LUNCH BAG CARS BLUE,10,1.65,Germany
13863,4/6/2011 10:20,549053,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,8.5,Germany
13863,4/6/2011 10:20,549053,35915C,PEACH KNITTED HEN ,6,1.65,Germany
13867,9/26/2011 12:23,568245,21232,STRAWBERRY CERAMIC TRINKET BOX,12,1.25,Germany
13867,11/8/2011 15:48,575148,22669,RED BABY BUNTING ,5,2.95,Germany
13869,3/22/2011 10:44,547253,22914,BLUE COAT RACK PARIS FASHION,2,4.95,Germany
13869,3/22/2011 10:44,547253,22261,FELT EGG COSY WHITE RABBIT ,4,0.85,Germany
13869,8/8/2011 13:53,562688,23207,LUNCH BAG ALPHABET DESIGN,4,1.65,Germany
13869,1/30/2011 15:54,542619,22212,FOUR HOOK  WHITE LOVEBIRDS,3,2.1,Germany
13869,8/8/2011 13:53,562688,20777,CHRYSANTHEMUM NOTEBOOK,4,1.65,Germany
13869,8/8/2011 13:53,562688,21287,SCENTED VELVET LOUNGE CANDLE ,12,0.38,Germany
13869,3/22/2011 10:44,547253,22692,DOORMAT WELCOME TO OUR HOME,2,7.95,Germany
13871,3/24/2011 12:58,547657,21314,SMALL GLASS HEART TRINKET POT,8,2.1,Germany
13871,9/8/2011 12:51,566024,22191,IVORY DINER WALL CLOCK,2,8.5,Germany
13871,2/4/2011 9:30,543173,16161P,WRAP ENGLISH ROSE ,25,0.42,Germany
13871,10/25/2011 15:03,572719,23201,JUMBO BAG ALPHABET,10,2.08,Germany
13871,10/17/2011 12:12,571406,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2.08,Germany
13871,10/25/2011 15:03,572719,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,4.15,Germany
13871,5/17/2011 10:08,553417,23175,REGENCY MILK JUG PINK ,6,3.25,Germany
13871,4/18/2011 12:36,550446,22030,SWALLOWS GREETING CARD,12,0.42,Germany
13871,3/10/2011 12:26,546230,21481,FAWN BLUE HOT WATER BOTTLE,6,2.95,Germany
13873,8/12/2011 10:08,563103,23106,ZINC HEARTS PLANT POT HOLDER,8,2.89,Germany
13874,12/16/2010 18:20,539314,22427,ENAMEL FLOWER JUG CREAM,3,5.95,Germany
13876,10/7/2011 10:22,570023,23126,FELTCRAFT GIRL AMELIE KIT,4,4.95,Germany
13880,11/18/2011 13:44,577320,23108,SET OF 10 LED DOLLY LIGHTS,4,6.25,Germany
13880,4/15/2011 14:32,550289,22859,EASTER TIN BUNNY BOUQUET,6,1.65,Germany
13881,11/28/2011 15:09,579180,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2.55,Germany
13882,10/6/2011 15:28,569887,23219,LAUREL STAR ANTIQUE SILVER ,12,1.25,Germany
13883,5/5/2011 12:37,551958,21244,BLUE POLKADOT PLATE ,8,1.69,Germany
13883,11/29/2011 10:45,579283,21232,STRAWBERRY CERAMIC TRINKET POT,24,1.25,Germany
13883,5/5/2011 12:37,551958,22680,FRENCH BLUE METAL DOOR SIGN 5,10,1.25,Germany
13889,9/8/2011 9:13,565921,22867,HAND WARMER BIRD DESIGN,24,2.1,Germany
13889,9/8/2011 9:13,565921,84946,ANTIQUE SILVER T-LIGHT GLASS,12,1.25,Germany
13890,11/2/2011 9:59,573927,22111,SCOTTIE DOG HOT WATER BOTTLE,3,4.95,Germany
13895,11/11/2011 16:57,575917,22294,HEART FILIGREE DOVE  SMALL,24,1.25,United Kingdom
13895,11/11/2011 16:57,575917,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,1.25,United Kingdom
13899,11/23/2011 13:40,578271,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,3.25,United Kingdom
13900,5/31/2011 12:11,555076,21746,SMALL RED RETROSPOT WINDMILL,12,1.25,United Kingdom
13901,7/4/2011 12:25,558862,22761,CHEST 7 DRAWER MA CAMPAGNE,1,24.95,United Kingdom
13901,3/28/2011 14:33,547938,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,2.95,United Kingdom
13901,8/24/2011 12:36,564308,21394,RED POLKADOT BEAKER ,48,0.39,United Kingdom
13908,3/8/2011 12:04,545933,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,1.65,United Kingdom
13908,8/5/2011 11:46,562465,23174,REGENCY SUGAR BOWL GREEN,20,4.15,United Kingdom
13911,3/20/2011 10:33,547035,21703,BAG 125g SWIRLY MARBLES,12,0.42,United Kingdom
13911,7/18/2011 13:30,560392,22383,LUNCH BAG SUKI DESIGN ,10,1.65,United Kingdom
13911,7/13/2011 10:09,559836,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.55,United Kingdom
13918,10/21/2011 12:25,572212,85178,VICTORIAN SEWING KIT,24,1.25,United Kingdom
13919,10/11/2011 14:24,570666,22704,WRAP RED APPLES ,25,0.42,Denmark
13924,11/22/2011 11:28,577861,22617,BAKING SET SPACEBOY DESIGN,6,4.95,United Kingdom
13925,9/8/2011 12:47,566020,22847,BREAD BIN DINER STYLE IVORY,1,16.95,United Kingdom
13927,9/26/2011 12:00,568238,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,4.15,United Kingdom
13931,9/5/2011 10:12,565471,21621,VINTAGE UNION JACK BUNTING,30,8.5,United Kingdom
13931,3/4/2011 8:43,545580,22993,SET OF 4 PANTRY JELLY MOULDS,12,1.25,United Kingdom
13934,3/21/2011 8:39,547094,23193,BUFFALO BILL TREASURE BOOK BOX,8,2.25,United Kingdom
13939,11/16/2011 13:33,576781,22115,METAL SIGN EMPIRE TEA,12,0.79,United Kingdom
13941,12/3/2010 16:21,C537024,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,-36,2.1,United Kingdom
13941,6/21/2011 9:44,557527,21743,STAR PORTABLE TABLE LIGHT ,48,2.55,United Kingdom
13941,11/18/2011 9:43,577148,72741,GRAND CHOCOLATECANDLE,72,1.25,United Kingdom
13946,5/22/2011 12:03,554087,15034,PAPER POCKET TRAVELING FAN ,48,0.14,United Kingdom
13949,10/5/2011 11:25,569590,21136,PAINTED METAL PEARS ASSORTED,8,1.69,United Kingdom
13949,9/6/2011 11:55,565725,23206,LUNCH BAG APPLE DESIGN,10,1.65,United Kingdom
13949,10/30/2011 15:35,573399,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,1.65,United Kingdom
13952,4/15/2011 9:27,550193,22797,CHEST OF DRAWERS GINGHAM HEART ,2,16.95,United Kingdom
13952,4/15/2011 9:27,550193,22055,MINI CAKE STAND  HANGING STRAWBERY,8,1.65,United Kingdom
13952,4/15/2011 9:27,550193,21154,RED RETROSPOT OVEN GLOVE ,10,1.25,United Kingdom
13953,8/16/2011 10:03,563374,62018,SOMBRERO ,200,1.25,United Kingdom
13956,7/24/2011 16:12,561079,22427,ENAMEL FLOWER JUG CREAM,1,5.95,United Kingdom
13956,3/13/2011 12:51,546424,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,United Kingdom
13956,7/24/2011 16:12,561079,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,2.89,United Kingdom
13956,7/24/2011 16:12,561079,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2.95,United Kingdom
