UID,Prod_output_num,click_on_prod,locations,gender,age,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy
1294,0,824,Taipei,Male,30,133634.02,4,1,0,162053.92,0
1295,3,534,Tainan,Female,33,151233.62,4,0,1,199336.63,0
1296,2,653,Tainan,Male,55,70263.83,4,0,0,62347.71,0
1297,5,498,Taipei,Male,34,0,3,1,0,91711.66,0
1298,10,683,Taipei,Male,30,57657.49,4,0,1,79240.9,0
1299,8,618,Taichung,Male,42,153572.31,3,1,0,76679.6,0
1300,1,538,Taipei,Male,37,134752.08,4,1,1,162511.55,0
1301,3,643,Tainan,Male,34,83132.09,4,1,0,21360.88,0
1302,2,428,Taipei,Female,31,0,3,1,1,54487.43,0
1303,9,593,Taichung,Female,32,134096.53,3,1,1,53931.05,1
1304,0,718,Taipei,Female,31,118100.59,3,1,1,103165.15,0
1305,10,811,Taichung,Male,52,76915.4,4,0,1,146359.81,1
1306,3,823,Tainan,Female,46,81576.75,4,1,0,28370.95,1
1307,2,645,Tainan,Male,49,0,3,0,1,10023.15,0
1308,10,710,Taipei,Male,33,118327.17,3,1,0,192928.82,0
1309,8,591,Tainan,Male,30,124857.69,3,0,1,50485.7,0
1310,2,748,Taichung,Female,27,90971.85,4,1,0,131662.47,0
1311,7,850,Taipei,Female,37,153147.75,4,1,0,152235.3,0
1312,8,542,Taipei,Male,38,65942.26,4,1,0,68093.23,1
1313,3,809,Taipei,Male,38,0,3,1,0,80061.31,0
1314,2,675,Taipei,Male,54,0,4,1,1,149583.67,1
1315,5,607,Tainan,Female,27,100912.19,4,0,1,7631.27,0
1316,4,850,Taipei,Female,31,0,3,1,0,33082.81,0
1317,3,789,Taipei,Male,37,0,4,1,1,121883.87,1
1318,5,598,Taipei,Female,43,0,2,1,0,100722.72,1
1319,2,756,Taichung,Male,41,124439.49,3,0,0,47093.11,0
1320,7,687,Taipei,Female,47,0,3,1,0,177624.01,0
1321,6,724,Taipei,Male,40,0,3,0,1,106149.48,0
1322,2,700,Taipei,Female,44,58781.76,4,1,1,16874.92,0
1323,7,635,Tainan,Male,50,159453.64,3,0,1,54560.79,1
1324,2,687,Taichung,Male,26,142721.52,4,1,0,153605.75,0
1325,8,613,Taipei,Female,46,167795.6,4,0,0,44390.38,0
1326,3,781,Taipei,Female,38,128345.69,3,1,1,63218.85,0
1327,3,703,Tainan,Male,20,165260.98,4,1,0,41626.78,0
1328,3,593,Taichung,Female,62,118233.81,4,0,0,24765.53,1
1329,6,743,Taipei,Female,40,0,4,1,1,28280.8,1
1330,8,640,Tainan,Female,46,0,3,1,1,89043.19,0
1331,7,849,Taichung,Male,37,143452.74,3,1,0,17294.12,0
1332,3,778,Taipei,Male,38,145018.49,3,1,0,126702.41,0
1333,8,539,Taichung,Female,38,82407.51,4,1,1,13123.41,0
1334,1,489,Taichung,Male,28,79460.98,3,1,0,167973.63,0
1335,9,568,Tainan,Female,43,0,4,1,1,125870.79,1
1336,5,618,Tainan,Male,38,126473.99,4,1,1,91972.49,0
1337,10,710,Taichung,Female,30,133537.1,3,1,1,155593.74,0
1338,5,625,Taipei,Male,52,164978.01,4,1,0,67788.49,0
1339,7,682,Tainan,Male,46,128029.72,4,1,0,62615.35,0
1340,2,727,Tainan,Male,43,97403.18,4,1,0,107415.02,1
1341,7,794,Taipei,Female,41,176845.41,2,1,1,166526.26,1
1342,4,652,Tainan,Male,71,0,4,1,0,120107.1,0
1343,3,670,Tainan,Male,42,81589.04,4,1,1,188227.8,0
1344,6,460,Taichung,Female,40,119507.58,3,1,1,91560.63,1
1345,6,568,Tainan,Female,26,0,3,0,1,166495.2,0
1346,5,643,Taipei,Male,30,94443.77,4,1,0,165614.4,0
1347,2,521,Taipei,Male,37,0,3,1,0,86372.24,0
1348,7,615,Taipei,Male,32,92199.84,4,1,0,2755.53,0
1349,3,575,Tainan,Male,43,0,4,1,1,83594.51,0
1350,3,717,Taipei,Female,41,135756.96,4,1,0,103706.41,0
1351,9,648,Taipei,Female,54,120633.42,4,0,1,5924.38,1
1352,5,535,Taichung,Male,48,134542.73,4,1,0,58203.67,1
1353,7,626,Tainan,Male,29,0,3,1,1,49361.84,0
1354,7,611,Tainan,Male,52,0,4,0,0,73585.18,1
1355,6,734,Tainan,Male,39,0,4,1,0,95135.27,0
1356,4,709,Taipei,Male,49,154344.49,3,1,0,38794.57,0
1357,3,591,Taipei,Male,43,0,3,0,0,198926.36,0
1358,9,664,Taipei,Male,43,189026.53,3,1,0,56099.86,0
1359,0,431,Taipei,Male,37,120764.08,4,1,0,117023.08,0
1360,3,647,Taichung,Female,22,97975.82,3,0,0,62083,0
1361,4,578,Taipei,Male,32,0,3,1,0,141822.8,0
1362,10,555,Taichung,Male,41,113270.2,3,1,0,185387.14,0
1363,4,775,Tainan,Male,30,0,3,0,0,57461.13,0
1364,3,850,Taichung,Male,39,124548.99,3,1,0,120380.12,0
1365,8,625,Taipei,Male,43,201696.07,4,1,1,133020.9,1
1366,7,645,Tainan,Female,37,0,3,1,1,13589.93,0
1367,7,608,Taichung,Male,44,114203.47,4,1,0,77830.36,1
1368,4,689,Tainan,Female,31,0,3,1,0,136610.02,0
1369,8,652,Taichung,Male,50,125437.64,4,1,0,17160.94,1
1370,7,769,Taipei,Female,26,0,3,1,1,176843.53,0
1371,8,611,Taipei,Female,43,64897.75,4,1,1,114996.33,0
1372,8,489,Taipei,Male,38,0,3,0,0,196990.79,0
1373,9,528,Taichung,Female,46,135555.66,4,1,1,133146.03,1
1374,3,632,Taipei,Male,44,107764.75,4,1,1,185667.72,0
1375,6,429,Taipei,Female,27,117307.44,3,1,0,24020.49,0
1376,8,457,Taipei,Male,41,73700.12,2,1,0,185750.02,1
1377,6,768,Tainan,Female,44,60603.4,4,1,0,178045.97,0
1378,4,715,Tainan,Female,35,40169.88,3,1,0,199857.47,0
1379,10,668,Taichung,Female,32,92041.87,4,1,0,43595.9,0
1380,3,625,Taichung,Male,26,130483.95,4,1,1,122810.53,0
1381,5,846,Taipei,Female,41,0,2,1,1,3440.47,1
1382,3,661,Tainan,Female,42,0,3,1,1,35989.41,0
1383,10,571,Taipei,Female,23,151097.28,4,0,0,17163.75,0
1384,8,582,Tainan,Female,46,67563.31,4,1,1,44506.09,1
1385,8,716,Taipei,Female,35,112808.18,4,0,0,17848.3,0
1386,7,758,Taipei,Female,42,0,3,0,0,76209.56,0
1387,4,725,Taipei,Male,66,86459.8,4,1,0,141476.56,0
1388,0,630,Taipei,Female,40,118633.08,4,0,0,60032.46,1
1389,2,627,Taipei,Female,55,159441.27,4,1,1,100686.11,1
1390,9,653,Taipei,Female,27,0,3,1,1,96429.29,0
1391,4,775,Taichung,Female,38,125212.65,3,1,0,15795.88,1
1392,8,794,Tainan,Male,45,88656.37,3,1,1,116547.31,0
1393,2,831,Taipei,Female,32,146033.62,4,1,1,191260.74,0
1394,9,561,Taipei,Male,29,120268.13,4,1,0,173870.39,0
1395,7,705,Tainan,Male,46,0,3,1,1,117273.35,0
1396,0,636,Tainan,Female,33,0,4,1,1,92277.47,1
1397,4,487,Taichung,Female,46,135070.58,3,1,0,44244.49,1
1398,3,693,Taipei,Female,38,0,3,0,1,78133.48,1
1399,5,517,Tainan,Female,29,0,3,1,1,103402.88,0
1400,9,684,Taipei,Female,27,122550.05,3,0,0,137835.82,0
1401,2,620,Tainan,Female,43,0,3,1,1,20670.1,0
1402,8,757,Taipei,Male,29,130306.49,4,1,1,77469.38,0
1403,6,739,Taipei,Female,27,0,4,1,0,57572.38,0
1404,4,662,Tainan,Female,41,90350.77,4,1,1,75884.65,1
1405,6,359,Taipei,Female,44,128747.69,4,1,1,146955.71,1
1406,2,572,Tainan,Male,23,126873.52,4,0,0,67040.12,0
1407,2,721,Taipei,Male,69,108424.19,4,1,0,178418.35,0
1408,9,707,Taipei,Male,32,0,3,0,1,30807.02,0
1409,5,444,Taipei,Female,40,84350.07,4,1,1,143835.76,0
1410,7,523,Taipei,Female,73,0,3,0,1,130883.9,1
1411,4,685,Taichung,Female,30,84958.6,3,0,0,194343.72,0
1412,4,673,Taichung,Female,29,99097.36,4,1,0,9796.69,0
1413,10,503,Taichung,Male,30,136622.55,3,0,1,47310.24,0
1414,5,485,Taichung,Female,30,156771.68,4,1,0,141148.21,0
1415,7,799,Taichung,Male,28,167658.33,3,1,0,111138.25,0
1416,8,585,Tainan,Female,33,0,3,1,1,114182.07,0
1417,2,607,Taichung,Female,24,109483.54,3,0,0,127560.77,0
1418,9,521,Taichung,Female,40,134504.78,4,1,1,18082.06,0
1419,2,535,Taipei,Female,44,114427.86,4,1,0,136330.26,0
1420,5,724,Tainan,Male,45,83888.54,4,0,0,34121.81,0
1421,5,520,Taichung,Male,32,110029.77,4,1,1,56246.69,0
1422,9,696,Tainan,Male,41,127523.75,4,0,0,191417.42,0
1423,1,657,Taichung,Male,30,139762.13,3,1,0,23317.88,0
1424,8,603,Tainan,Female,42,91611.12,4,0,1,144675.3,1
1425,2,726,Taipei,Female,42,109471.79,4,0,0,175161.05,0
1426,4,591,Taipei,Female,39,150500.64,4,1,1,14928.8,0
1427,9,792,Taichung,Female,59,101609.77,4,0,1,161479.19,1
1428,5,550,Taipei,Male,57,0,4,1,0,133501.94,0
1429,8,601,Taipei,Female,26,78892.23,4,1,0,23703.52,0
1430,3,820,Taipei,Female,29,82344.84,4,0,0,115985.38,0
1431,2,667,Taipei,Male,48,0,4,1,1,43229.2,0
1432,4,573,Tainan,Female,44,0,4,1,0,94862.93,0
1433,1,755,Taipei,Male,62,127706.33,3,0,0,142377.69,0
1434,9,552,Taipei,Female,41,124349.34,4,1,1,135635.25,0
1435,8,598,Tainan,Male,44,0,3,1,1,148487.9,0
1436,1,576,Taichung,Male,28,119336.29,3,0,0,58976.85,0
1437,9,670,Taipei,Female,31,0,4,0,0,76254.83,0
1438,9,504,Taichung,Male,56,104217.3,4,0,1,55857.48,1
1439,7,778,Taipei,Female,65,0,4,1,0,77867.23,0
1440,10,558,Taichung,Male,39,144757.02,4,1,1,22878.16,1
1441,6,627,Tainan,Male,44,0,4,1,0,114469.55,0
1442,8,683,Taipei,Male,43,0,4,1,1,96754.8,0
1443,6,556,Taipei,Female,43,0,2,0,1,125154.57,1
1444,10,583,Taipei,Female,38,0,3,0,0,113597.64,0
1445,7,705,Taipei,Female,24,100169.51,4,1,1,121408.55,0
1446,2,637,Taipei,Male,33,145731.83,4,0,0,109219.43,0
1447,5,697,Tainan,Male,56,110802.03,4,1,0,50230.31,1
1448,4,555,Taichung,Female,46,120392.99,4,1,1,177719.88,1
1449,6,594,Taichung,Female,26,135067.52,3,0,1,131211.86,0
1450,3,632,Tainan,Male,31,136556.44,4,1,1,82152.83,1
1451,10,551,Taipei,Female,38,0,3,1,0,216.27,0
1452,3,687,Taipei,Female,35,99587.43,4,1,0,1713.1,1
1453,7,672,Taipei,Female,53,0,4,1,0,136910.18,0
1454,7,521,Tainan,Female,34,70731.07,4,1,0,20243.97,1
1455,2,686,Taichung,Male,35,109342.82,3,0,0,86043.27,0
1456,8,639,Tainan,Male,28,0,3,1,1,126561.07,0
1457,4,850,Taipei,Male,66,0,3,0,0,64350.8,0
1458,2,465,Taipei,Male,25,78247.31,3,1,0,10472.31,0
1459,10,817,Taipei,Female,55,117561.49,4,1,1,95941.55,1
1460,10,578,Taipei,Male,23,88980.32,4,1,0,125222.36,0
1461,4,611,Tainan,Male,34,0,3,1,1,170950.58,0
1462,1,616,Taichung,Female,41,103560.57,4,1,1,236.45,1
1463,5,517,Taipei,Male,37,113308.84,4,0,0,31517.16,0
1464,6,637,Tainan,Female,40,0,3,1,0,181610.6,0
1465,3,806,Taipei,Female,32,63763.49,4,1,1,156593.09,0
1466,7,633,Taipei,Female,29,169988.35,4,1,1,4272,0
1467,0,624,Taichung,Female,35,180303.24,3,1,1,163587.9,0
1468,3,691,Taipei,Male,52,0,4,1,1,175843.68,1
1469,1,819,Taichung,Female,49,120656.86,1,0,1,166164.3,1
1470,1,568,Taichung,Female,31,61592.14,3,1,0,61796.64,0
1471,4,806,Taipei,Male,48,164701.68,4,1,0,21439.49,0
1472,1,726,Tainan,Female,26,80780.16,4,1,0,19225.85,0
1473,8,552,Taipei,Male,36,0,3,0,1,132547.02,0
1474,6,755,Taichung,Female,30,154221.37,3,0,0,62688.55,0
1475,8,634,Taipei,Male,26,0,4,1,1,21760.96,0
1476,5,756,Taipei,Female,26,101641.14,3,0,0,154460.68,0
1477,2,776,Taipei,Male,37,0,4,0,0,8065,0
1478,5,649,Taipei,Female,45,92786.66,4,1,1,173365.9,1
1479,8,595,Taichung,Male,32,131081.66,3,1,0,69428.79,0
1480,5,646,Taipei,Male,30,98014.74,4,1,0,12757.14,0
1481,8,592,Tainan,Male,38,0,3,1,1,180426.2,0
1482,8,574,Taipei,Male,26,97460.1,4,1,0,43093.67,0
1483,1,850,Taipei,Male,36,104077.19,3,0,0,68594,0
1484,1,850,Tainan,Female,29,0,3,1,0,197996.65,0
1485,10,475,Taipei,Female,46,0,3,0,1,122953,1
1486,4,642,Taipei,Female,39,0,4,1,0,76821.24,0
1487,4,710,Tainan,Female,51,93656.95,4,0,0,141400.51,1
1488,6,596,Tainan,Male,30,121345.88,1,1,1,41921.75,1
1489,8,609,Taipei,Female,39,141675.23,4,0,0,175664.25,0
1490,8,797,Tainan,Female,31,0,3,1,1,117916.63,0
1491,7,504,Taichung,Female,43,102365.49,4,1,1,194690.77,1
1492,9,735,Tainan,Male,50,0,4,0,1,166677.35,1
1493,3,680,Tainan,Female,30,0,4,1,1,160131.58,0
1494,6,449,Taipei,Male,52,0,3,0,0,123622,0
1495,7,685,Taichung,Male,57,101868.51,4,0,0,113483.96,0
1496,8,569,Tainan,Male,38,0,3,0,1,79618.79,0
1497,9,631,Taipei,Male,35,112392.45,3,1,1,24472.23,0
1498,7,595,Taichung,Female,25,106570.34,3,0,0,177025.79,0
1499,8,461,Taipei,Female,28,0,4,1,0,103349.74,0
1500,1,630,Taipei,Male,50,81947.76,4,0,0,63606.22,1
1501,7,661,Taipei,Female,31,144162.3,3,1,0,14490.79,0
1502,5,796,Taichung,Male,39,86350.87,3,0,1,105080.53,0
1503,5,710,Taipei,Male,47,158623.14,4,0,1,83499.89,1
1504,8,741,Taipei,Male,32,0,3,1,1,143598.7,0
1505,4,606,Taichung,Male,48,132403.56,4,0,1,36091.91,1
1506,10,747,Taipei,Male,27,0,3,0,1,13007.89,0
1507,3,549,Taichung,Female,43,134985.66,4,1,1,6101.41,0
1508,6,576,Taipei,Male,36,0,3,1,0,48314,0
1509,6,528,Taipei,Male,37,103772.45,4,1,1,197111.99,0
1510,2,535,Taipei,Male,33,133040.32,4,1,0,110299.78,0
1511,0,575,Tainan,Female,37,0,3,0,1,30114.32,0
1512,10,656,Taipei,Male,39,0,3,1,0,98894.64,0
1513,2,440,Taipei,Male,42,0,3,1,1,49826.68,0
1514,8,539,Tainan,Male,38,71460.67,3,1,0,10074.05,0
1515,6,850,Tainan,Male,39,133214.13,4,0,0,20769.88,0
1516,7,646,Taipei,Female,37,96558.66,4,0,1,163427.18,0
1517,6,744,Taipei,Male,54,93806.31,3,0,0,140068.77,0
1518,8,710,Tainan,Female,36,0,3,0,1,83206.19,0
1519,3,544,Taipei,Female,64,124043.8,4,1,0,111402.97,1
1520,5,723,Taichung,Male,52,131694.97,4,0,0,92873.5,1
1521,6,507,Tainan,Female,29,0,3,0,0,94780.9,0
1522,1,787,Taipei,Female,35,106266.8,4,1,0,16607.15,0
1523,8,598,Tainan,Male,41,0,3,1,0,161954.43,0
1524,6,796,Taipei,Male,51,0,3,0,0,194733.28,0
1525,4,569,Tainan,Female,41,139840.36,4,1,0,163524.7,0
1526,8,711,Taipei,Male,34,0,3,0,1,48260.19,0
1527,8,661,Taichung,Male,35,124098.54,4,1,1,86678.48,0
1528,5,415,Taipei,Male,32,145807.59,4,1,0,3064.65,0
1529,8,578,Tainan,Male,23,0,3,1,1,112124.98,0
1530,2,611,Taipei,Female,26,107508.93,3,1,0,120801.65,0
1531,6,600,Taipei,Female,28,0,3,0,0,52193.23,0
1532,1,661,Taichung,Female,32,145980.23,4,0,0,56636.28,0
1533,3,850,Taipei,Female,37,212778.2,4,0,0,69372.88,0
1534,4,573,Taichung,Female,47,152522.47,4,0,0,164038.07,1
1535,9,764,Tainan,Female,33,168964.77,4,0,0,118982.51,0
1536,8,838,Taipei,Female,34,0,3,1,1,27472.07,0
1537,8,821,Taipei,Female,28,0,4,1,0,36754.13,0
1538,4,607,Tainan,Female,36,98266.3,4,1,0,46416.36,0
1539,8,558,Taipei,Male,38,113000.92,4,1,0,152872.39,0
1540,1,530,Taichung,Male,23,137060.88,3,1,0,165227.23,0
1541,5,654,Taichung,Male,37,112146.12,4,1,1,75927.35,0
1542,4,530,Taipei,Female,33,129307.32,4,1,0,172930.28,0
1543,6,656,Tainan,Male,69,163975.09,4,1,0,36108.5,0
1544,7,520,Tainan,Male,43,0,3,1,0,36202.74,0
1545,6,602,Taichung,Female,42,158414.85,4,1,0,131886.46,0
1546,1,701,Taichung,Female,48,92072.68,4,1,0,133992.36,0
1547,2,653,Tainan,Female,30,88243.29,3,1,0,96658.26,0
1548,8,668,Tainan,Male,25,0,3,1,0,135112.09,0
1549,4,652,Taipei,Male,48,59486.31,4,1,1,163944.18,1
1550,2,639,Tainan,Female,54,0,3,1,0,53843.71,0
1551,7,730,Tainan,Female,52,0,3,0,0,122398.84,0
1552,1,780,Taipei,Male,34,0,4,1,0,64804.04,0
1553,8,592,Taipei,Female,38,119278.01,3,0,0,19370.73,0
1554,4,628,Taipei,Male,34,158741.43,3,1,0,126192.54,0
1555,7,658,Taipei,Female,40,140596.95,4,0,0,135459.02,1
1556,10,850,Tainan,Female,29,0,3,1,0,94815.04,0
1557,2,515,Taichung,Male,37,90432.92,4,1,0,188366.04,1
1558,1,571,Taipei,Female,35,104783.81,3,0,0,178512.52,0
1559,0,760,Taichung,Male,42,77992.97,3,1,0,97906.38,0
1560,10,720,Taichung,Female,43,110822.9,4,0,1,72861.94,0
1561,4,632,Taichung,Male,42,119624.6,3,1,0,195978.86,0
1562,6,694,Taichung,Male,31,109052.59,3,1,0,19448.93,1
1563,5,559,Tainan,Female,40,139129.44,4,0,0,32635.54,0
1564,8,773,Taichung,Female,42,152324.66,3,1,1,171733.22,0
1565,1,581,Taipei,Male,38,0,3,1,1,46176.22,0
1566,9,524,Taichung,Female,37,127480.58,3,1,1,179634.69,0
1567,6,713,Taipei,Male,53,115029.4,4,0,1,191521.32,1
1568,8,676,Taipei,Male,40,114005.78,4,1,0,67998.45,0
1569,1,651,Taichung,Female,42,116646.76,4,1,1,44731.8,1
1570,1,717,Tainan,Female,49,110864.38,3,1,0,124532.9,1
1571,5,594,Taipei,Male,23,156267.59,4,1,1,160968.44,0
1572,3,716,Taipei,Female,44,109528.28,4,1,1,27341.63,1
1573,6,668,Taipei,Female,35,102482.76,4,1,0,53994.64,0
1574,10,678,Taichung,Male,23,115563.71,4,1,0,91633.53,0
1575,2,545,Taipei,Male,23,0,3,1,1,189613.12,0
1576,9,613,Taipei,Female,40,95624.36,3,1,0,60706.33,0
1577,8,687,Tainan,Female,21,0,3,1,0,154767.34,0
1578,7,715,Taipei,Male,28,160376.61,4,0,1,196853.11,0
1579,8,618,Taichung,Male,41,37702.79,4,1,0,195775.48,0
1580,6,721,Taipei,Female,35,118273.83,4,0,0,3086.89,0
1581,7,445,Taichung,Female,34,131082.17,3,1,0,70618,0
1582,1,690,Taipei,Male,38,94456,3,0,0,55034.02,0
1583,8,709,Taipei,Female,43,0,3,0,1,168035.62,1
1584,3,671,Tainan,Female,42,0,3,1,0,128449.33,0
1585,6,538,Taipei,Male,33,93791.38,4,1,0,199249.29,0
1586,4,735,Taipei,Female,33,0,3,1,1,149474.69,0
1587,7,592,Taipei,Female,37,0,3,1,0,126726.33,0
1588,7,747,Taipei,Male,61,155973.13,4,0,0,147554.26,0
1589,7,675,Taichung,Male,36,89409.95,4,1,0,149399.7,0
1590,5,632,Tainan,Female,39,97854.37,3,1,1,93536.38,0
1591,6,621,Taipei,Male,39,0,3,1,0,58883.91,0
1592,3,521,Tainan,Male,29,60280.62,4,1,1,154271.41,0
1593,7,591,Tainan,Male,36,135216.8,4,1,0,122022.89,0
1594,6,706,Taichung,Female,28,124923.35,3,1,0,50299.14,0
1595,4,677,Taipei,Male,38,0,3,1,1,187800.63,0
1596,7,769,Taichung,Male,27,188614.07,4,1,1,171344.09,0
1597,5,771,Taipei,Male,32,62321.62,4,1,0,40920.59,0
1598,8,601,Taichung,Female,48,120782.7,4,1,1,63940.68,1
1599,1,670,Taipei,Female,42,115961.58,3,0,0,29483.87,0
1600,2,517,Taipei,Male,28,115062.61,4,1,1,179056.23,0
1601,8,834,Taipei,Female,49,160602.25,3,1,1,129273.94,0
1602,4,571,Taipei,Female,42,108825.34,2,1,1,55558.51,1
1603,8,576,Taichung,Female,36,166287.85,4,1,0,23305.85,0
1604,1,718,Taipei,Female,31,152663.77,4,0,0,17128.64,0
1605,9,636,Taichung,Female,31,80844.69,3,1,0,74641.9,0
1606,2,566,Taichung,Female,40,97001.36,3,1,1,154486.01,0
1607,4,711,Taipei,Male,64,0,3,1,0,3185.67,0
1608,2,574,Taipei,Female,39,122524.61,3,1,1,88463.63,0
1609,8,619,Taipei,Female,35,132292.63,4,1,1,65682.93,0
1610,0,588,Taipei,Female,24,0,3,1,0,140586.08,0
1611,9,760,Taichung,Female,49,91502.99,4,1,1,117232.9,1
1612,3,665,Taipei,Male,52,0,4,1,1,116137.01,1
1613,3,739,Taichung,Male,29,59385.98,3,1,0,105533.96,0
1614,9,641,Taipei,Male,77,0,2,1,0,81514.06,0
1615,6,685,Taichung,Female,21,97956.5,4,1,0,164966.27,0
1616,4,594,Taipei,Female,49,0,3,1,0,23631.55,0
1617,4,557,Tainan,Female,40,0,3,0,0,105433.53,0
1618,8,697,Taipei,Male,27,141223.68,3,1,1,90591.15,0
1619,10,656,Taipei,Male,18,151762.74,4,0,0,127014.32,0
1620,1,712,Taichung,Male,43,141749.74,3,0,0,90905.26,0
1621,5,689,Tainan,Male,38,75075.14,4,1,0,8651.92,1
1622,4,697,Taipei,Female,25,165686.11,3,1,1,15467.98,0
1623,2,589,Taipei,Male,38,0,4,1,1,79915.28,0
1624,10,525,Tainan,Female,25,0,3,1,1,69361.95,0
1625,3,680,Taipei,Male,44,0,3,1,1,86935.08,0
1626,0,617,Taipei,Female,28,0,3,1,0,7597.83,1
1627,5,680,Taipei,Male,32,92961.61,4,1,1,116957.6,0
1628,9,662,Tainan,Female,30,0,3,0,0,157884.83,0
1629,5,736,Taichung,Male,46,130812.91,4,1,0,77981.54,1
1630,8,657,Taichung,Male,57,107174.58,4,1,0,126369.55,1
1631,1,350,Tainan,Male,54,152677.48,4,1,0,191973.49,1
1632,3,617,Taipei,Male,30,132005.77,4,1,1,142940.39,0
1633,7,562,Taipei,Male,35,0,4,0,1,48869.67,0
1634,5,705,Tainan,Female,23,0,3,1,0,73131.73,0
1635,7,516,Taipei,Female,33,127305.5,4,1,0,120037.36,0
1636,6,573,Taipei,Female,37,0,3,1,1,193995.37,0
1637,0,538,Tainan,Female,31,0,3,0,1,179453.66,0
1638,9,699,Taipei,Male,39,0,4,1,1,80963.92,0
1639,8,504,Taichung,Male,32,170291.22,3,0,0,15658.99,0
1640,5,583,Tainan,Male,47,102562.23,4,1,1,92708.1,0
1641,2,712,Tainan,Male,53,111061.01,3,0,1,26542.17,0
1642,3,626,Tainan,Male,62,0,4,1,0,65010.74,0
1643,4,631,Taipei,Female,34,124379.14,4,1,1,106892.91,0
1644,7,663,Taipei,Female,37,0,4,1,0,185210.63,0
1645,3,506,Taichung,Female,41,57745.76,4,1,1,4035.46,0
1646,5,570,Taichung,Female,50,129293.74,4,1,1,177805.44,1
1647,7,703,Taipei,Female,45,0,3,1,0,68831.72,0
1648,8,698,Taichung,Female,40,150777.1,4,1,1,114732.62,0
1649,4,731,Tainan,Male,41,0,3,1,1,22299.27,0
1650,6,625,Taipei,Male,34,0,3,0,1,197283.2,0
1651,9,634,Tainan,Male,31,108632.48,4,1,0,179485.96,1
1652,5,616,Taipei,Male,59,153861.1,4,1,0,17699.48,0
1653,1,500,Taipei,Male,56,100374.58,4,1,1,118490.8,1
1654,8,446,Taipei,Male,32,0,3,0,1,133292.94,0
1655,9,669,Taipei,Female,47,61196.54,4,1,1,58170.24,0
1656,6,581,Taichung,Male,31,116891.72,4,1,1,107137.3,0
1657,6,704,Taichung,Female,54,133656.91,2,1,1,145071.33,1
1658,2,748,Taipei,Male,44,92911.52,4,0,0,85495.24,0
1659,9,680,Tainan,Female,31,119825.75,3,1,0,101139.3,0
1660,7,655,Taipei,Female,37,111852.84,3,1,1,10511.13,0
1661,0,690,Taichung,Male,32,106683.52,3,1,0,137916.49,0
1662,7,695,Taichung,Male,40,139022.24,4,0,0,193383.13,0
1663,4,700,Taichung,Female,40,148571.07,4,1,1,189826.96,1
1664,4,773,Taipei,Male,52,0,4,0,0,144113.42,0
1665,1,749,Taipei,Male,42,129776.72,3,0,0,143538.51,0
1666,5,611,Taipei,Female,46,0,4,1,1,77677.14,1
1667,8,606,Tainan,Female,46,0,3,1,0,183717.94,0
1668,10,554,Taipei,Male,24,0,4,0,1,92180.62,0
1669,7,567,Taipei,Female,37,0,3,1,0,28690.9,0
1670,3,559,Tainan,Male,24,114739.92,4,1,1,85891.02,1
1671,2,594,Taichung,Male,41,122545.65,3,1,0,42050.24,0
1672,6,513,Taipei,Female,37,0,3,1,1,110142.34,0
1673,1,652,Taichung,Female,26,131908.35,4,1,0,179269.79,0
1674,7,680,Taichung,Female,42,105722.69,4,1,0,90558.24,1
1675,10,784,Tainan,Male,33,0,3,1,1,162022.47,0
1676,8,812,Tainan,Female,44,0,2,1,1,66926.83,1
1677,8,784,Tainan,Female,40,0,3,1,1,108891.3,0
1678,4,570,Taipei,Female,18,82767.42,4,1,1,71811.9,0
1679,1,712,Taipei,Female,42,87842.98,4,0,1,92223.59,0
1680,6,705,Tainan,Male,39,133261.13,4,1,0,78065.9,0
1681,3,681,Tainan,Female,32,0,3,1,0,59679.9,0
1682,0,620,Taipei,Male,41,97925.11,4,1,1,85000.32,0
1683,5,711,Taipei,Male,52,0,4,1,0,159808.95,0
1684,7,613,Taipei,Female,24,140453.91,4,1,1,129001.3,0
1685,0,613,Taichung,Female,20,117356.19,4,0,1,113557.7,1
1686,5,682,Tainan,Male,36,0,3,1,0,147758.51,0
1687,4,850,Tainan,Male,37,137204.77,4,1,0,28865.59,0
1688,1,601,Taipei,Female,41,0,3,0,0,160607.06,0
1689,8,595,Tainan,Male,35,0,4,1,1,100015.79,1
1690,3,675,Tainan,Male,36,54098.18,3,0,0,54478.52,0
1691,8,591,Tainan,Male,31,0,4,1,0,141677.33,0
1692,7,602,Taipei,Male,23,113758.48,3,0,1,84077.6,0
1693,8,554,Tainan,Female,34,0,4,0,0,106981.03,0
1694,9,541,Taipei,Male,37,118636.92,4,1,0,73551.44,0
1695,7,506,Taipei,Male,34,0,3,0,1,115842.1,0
1696,8,814,Taichung,Male,44,95488.82,3,0,1,107013.59,0
1697,8,683,Taipei,Male,30,110829.52,3,0,1,24938.84,0
1698,7,485,Taichung,Male,51,144244.59,3,1,1,51113.14,0
1699,8,696,Taichung,Female,31,122021.92,3,1,1,33828.64,0
1700,8,608,Taipei,Female,30,0,3,1,1,128875.86,0
1701,9,792,Taipei,Male,50,0,1,1,0,194700.81,1
1702,5,686,Tainan,Male,22,0,3,1,1,158974.45,0
1703,1,790,Taichung,Male,42,85839.62,4,1,1,198182.73,0
1704,4,654,Taipei,Female,29,96974.97,4,0,0,141404.07,0
