sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,total,available_rent_bikes,latitude,longitude,available_return_bikes
500104046,YouBike2.0_????豲??1?賹??,?舀???,2024/12/10 12:23,?啾?駁??14????豰?,Shilin Dist,YouBike2.0_MRT Zhishan Sta. (Exit 1),No. 114??Fuhua Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,35,17,25.10225,121.52286,18
500104047,YouBike2.0_??????,?舀???,2024/12/10 12:16,???????0????豰?,Shilin Dist,YouBike2.0_Zhicheng Park,No. 80??Sec. 1??Zhicheng Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,20,11,25.10143,121.53585,9
500104048,YouBike2.0_?賹????謘餉??選????舀???,2024/12/10 12:21,???????80????豰?,Shilin Dist,YouBike2.0_Indigenous People's Park,No. 280??Sec. 2??Zhishan Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,21,9,25.10113,121.55159,12,
500104049,YouBike2.0_?謍梁?璇?2??0?????舀???,2024/12/10 12:02,?謍梁?璇?2??????豰?,Shilin Dist,YouBike2.0_Ln. 10??Sec. 2??Tonghe E. St. Intersection,No. 5??Sec. 2??Tonghe E. St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:02,2024/12/10,15,3,25.09106,121.51502,12,
500104050,YouBike2.0_?????,?舀???,2024/12/10 11:30,??????????????38???謅?),Shilin Dist,YouBike2.0_Meilin New Village,Sec. 1??Zhishan Rd & Ln. 138??Sec. 1??Zhishan Rd (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:30,2024/12/10,25,17,25.09755,121.54036,8
500104051,YouBike2.0_?勗???謅???璆???舀???,2024/12/10 12:24,??餈日??13????豰?,Shilin Dist,YouBike2.0_Yanping N. Rd & Zhongzheng Rd Intersection,No. 403??Zhongzheng Rd,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,30,8,25.08678,121.50948,22,
500104052,YouBike2.0_????謅??謜190?????舀???,2024/12/10 12:19,????謅??謜198????,Shilin Dist,YouBike2.0_Ln. 190??Sec. 4??Chongqing N. Rd Intersection,No. 198??Sec. 4??Chongqing N. Rd,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,13,10,25.08505,121.51166,3,
500104053,YouBike2.0_????謅?璇????舀???,2024/12/10 12:23,????謅??謜177????,Shilin Dist,YouBike2.0_Sec. 4??Chongqing N. Rd.& Hudong St Intersection,No. 177??Sec. 4??Chongqing N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,15,5,25.08393,121.51169,10,
500104054,YouBike2.0_??????,?舀???,2024/12/10 12:18,??喟?謅??????????????,Shilin Dist,YouBike2.0_Hulu Elementary School,Sec. 3??Huanhe N. Rd & Hulu St. (Northeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,30,2,25.08254,121.5075,28
500104055,YouBike2.0_?舀?3?賹爸???舀???,2024/12/10 12:21,????謅???81????,Shilin Dist,YouBike2.0_Shilin Plaza,No. 81??Sec 6??Zhongshan N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,38,18,25.10459,121.52417,20,
500104056,YouBike2.0_?瑟餈???,?舀???,2024/12/10 12:21,?瑟???9????豰?,Shilin Dist,YouBike2.0_Shezheng Park,No. 39??Shezhong St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,15,8,25.08824,121.51054,7
500104057,YouBike2.0_?瑟?????,?舀???,2024/11/1 03:49,?瑟???76????豰?,Shilin Dist,YouBike2.0_Shezi Elementary School,No. 476??Shezhong St. (Opposite),0,2024/12/10 12:24,2024/12/10 12:24,2024/11/1 03:49,2024/11/1,15,0,25.09058,121.50142,15
500104058,YouBike2.0_?瑟???84?????舀???,2024/12/10 11:54,?謍梁?潸摩??哨??94????豰?,Shilin Dist,YouBike2.0_Ln. 384??Shezhong St Intersection,No. 194??Sec. 2??Tonghe W. St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:54,2024/12/10,24,6,25.09346,121.50376,18,
500104059,YouBike2.0_?察滿?????38???舀???,2024/12/10 12:00,?察滿?????38???謚???,Shilin Dist,YouBike2.0_No. 138??Sec. 1??Zhongcheng Rd,No. 138??Sec. 1??Zhongcheng Rd. (Diagonally across),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:00,2024/12/10,15,7,25.10641,121.52944,8,
500104060,YouBike2.0_?瑟?????,?舀???,2024/12/10 12:23,?岳??0??7???岳??0??1???瑟??????謅?),Shilin Dist,YouBike2.0_Shezi Park,Aly. 37??Ln. 20??Yongping St & Aly. 11??Ln. 20??Yongping St Intersection.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,31,2,25.0902,121.50622,29
500104061,YouBike2.0_?????舀??謍莎???舀???,2024/12/10 12:24,?謜???????豰?,Shilin Dist,YouBike2.0_National Palace Museum,No. 8??Lixing St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,17,7,25.09833,121.54788,10,
500104062,YouBike2.0_???朴???舀???,2024/12/10 12:14,?啾???40????,Shilin Dist,YouBike2.0_Taibei High School,No. 240??Fulin Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:14,2024/12/10,23,16,25.09763,121.53402,7,
500104063,YouBike2.0_?綽????,?舀???,2024/12/10 10:56,?謍梁?璇??哨??6???蹓鳴??,Shilin Dist,YouBike2.0_Hougang Park,No. 26??Sec. 2??Tonghe E. St. (Side),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 10:56,2024/12/10,15,8,25.09312,121.51419,7
500104064,YouBike2.0_????謅??謜117???舀???,2024/12/10 11:43,????謅??謜117????,Shilin Dist,YouBike2.0_No. 117??Sec. 4??Chongqing N. Rd,No. 117??Sec. 4??Chongqing N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:43,2024/12/10,24,16,25.08279,121.51219,8,
500104065,YouBike2.0_?瑟??????????舀???,2024/12/10 11:50,?勗???謅?????23???綽謘???),Shilin Dist,YouBike2.0_Daotou Park,No. 323??Sec. 9??Yanping N. Rd. (Back),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:50,2024/12/10,22,10,25.10893,121.46639,12,
500104066,YouBike2.0_?勗???謅???交133?????舀???,2024/12/10 12:06,?勗???謅???交133??2????豰?,Shilin Dist,YouBike2.0_Ln. 133??Sec. 8??Yanping N. Rd Intersection,No. 67??Ln. 133??Sec. 8??Yanping N. Rd Intersection. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:06,2024/12/10,22,3,25.10304,121.48297,19,
500104067,YouBike2.0_??????舀???,2024/12/10 11:30,?勗???謅???交96??5????,Shilin Dist,YouBike2.0_Kuntian Temple,No. 15??Ln. 96??Sec. 8??Yanping N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:30,2024/12/10,14,7,25.1064,121.4836,7,
500104068,YouBike2.0_?瑟????????方????舀???,2024/12/10 11:38,?瑟????????方???Shilin Dist,YouBike2.0_Shezidao Wetlands Service Center,Shezidao Wetlands Service Center,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:38,2024/12/10,15,8,25.11314,121.48974,7,,
500104069,YouBike2.0_?啾????,?舀???,2024/12/10 11:58,?勗???謅????50????,Shilin Dist,YouBike2.0_Fu'an Junior High School,No. 250??Sec. 7??Yanping N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:58,2024/12/10,25,18,25.10261,121.48819,7
500104070,YouBike2.0_?啾??剁?謢???,?舀???,2024/12/10 12:10,?勗???謅????2??????豰?,Shilin Dist,YouBike2.0_Taipei City Fire Department of Fuan Station,No. 42-7??Sec. 7??Yanping N. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:10,2024/12/10,20,2,25.09669,121.49706,18
500104071,YouBike2.0_?謘潭?秋?謓??舀???,2024/12/10 12:23,?察???4????,Shilin Dist,YouBike2.0_Shengshan Greens,No. 94??Zhongyi St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,15,,25.10696,121.53234,5,
500104072,YouBike2.0_?豲???,?舀???,2024/12/10 12:22,?箇???璇舀?285???箇???璇舀?283??蹓蝞???,Shilin Dist,YouBike2.0_Zhishan Elementary School,No. 285??Dexing E. Rd. (Ln. 283??Dexing E. Rd),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,38,5,25.11044,121.53595,33
500104073,YouBike2.0_?舀????????舀???,2024/12/10 12:24,?剜???25?賹???Shilin Dist,YouBike2.0_Shilin New Village,No.325??Danan Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,29,0,25.08899,121.51751,29,,
500104074,YouBike2.0_??????,?舀???,2024/12/10 12:23,?瑁?瞍舫謅?????謅???195????Shilin Dist,YouBike2.0_Lanya Elementary School,Huangsi St. & Ln. 195??Sec. 6??Jhongshan N. Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,30,0,25.10775,121.52312,30,
500104075,YouBike2.0_??餈?蝞貊????舀???,2024/12/10 12:19,??餈日??20?賹?,Shilin Dist,YouBike2.0_Jhongjheng Rd. & Jihe Rd. Intersection,No. 420??Jhongjheng Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,37,21,25.0933,121.51962,15,
500104076,YouBike2.0_?啾????(??餈日??,?舀???,2024/12/10 12:24,??餈日???察???蛔????謅?),Shilin Dist,YouBike2.0_Fulin Park (Jhongjheng Rd.),Jhongjheng Rd. & Jhihcheng St. Intersection (South),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,45,12,25.09609,121.53006,33
500104077,YouBike2.0_?????賣摩????舀???,2024/12/10 12:21,?????????賣摩???潸號???,Shilin Dist,YouBike2.0_Jhihshan Rd. & Linsi Rd. Intersection,Sec. 1??Jhihshan Rd. & Linsi Rd. Intersection (Southwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,48,26,25.09709,121.54229,21,
500104078,YouBike2.0_?????謘踐?????僥??偎,?舀???,2024/12/10 12:06,?勗???謅??叟???36???賹?,Shilin Dist,YouBike2.0_Taipei Public Library Huludu Branch,No. 1??Ln. 136??Sec. 5??Yanping N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:06,2024/12/10,13,7,25.08217,121.51074,6
500104079,YouBike2.0_????10?????舀???,2024/12/10 12:08,????14?賹???Shilin Dist,YouBike2.0_Ln. 110??Dongshan Rd.,No. 114??Dongshan Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:08,2024/12/10,16,4,25.11306,121.53945,9,,
500104080,YouBike2.0_?岳????遴?,?舀???,2024/12/10 11:49,??喟?謅????61????Shilin Dist,YouBike2.0_Yongping Social Housing,No. 2??Ln. 261??Sec. 3??Huanhe N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:49,2024/12/10,15,10,25.08887,121.50314,5,
500104081,YouBike2.0_??餃????舀???,2024/12/10 12:12,?啾???4??2????豰?,Shilin Dist,YouBike2.0_Yunong Bridge,No. 42??Ln. 14??Fuzhi Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:12,2024/12/10,16,3,25.10012,121.53253,13,
500104082,YouBike2.0_?謍梁??6???頦孵????0?????舀???,2024/12/10 12:22,?頦孵????0??7????,Shilin Dist,YouBike2.0_Ln. 76??Tonghe St. & Ln. 10??Sec. 4??Chengde Rd. Intersection,No. 37??Ln. 10??Sec. 4??Chengde Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,14,2,25.08019,121.5202,12,
500104083,YouBike2.0_?豲?謘????舀???,2024/12/10 12:14,??魂???0?賹?,Shilin Dist,YouBike2.0_Zhishan Shengyou Temple,No. 90??Yusheng St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:14,2024/12/10,25,5,25.10455,121.53025,20,
500104084,YouBike2.0_?????魂??蛔????舀???,2024/12/10 12:19,??????曇????魂??蛔???????Shilin Dist,YouBike2.0_Zhicheng Rd. & Yusheng St. Intersection,Sec. 2??Zhicheng Rd. & Yusheng St. Intersection (Northeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,9,1,25.10199,121.52927,8,,
500104085,YouBike2.0_????綜城????(?綽?),?舀???,2024/12/10 12:23,?綽?15?賹?,Shilin Dist,YouBike2.0_MRT Linear Park (Hou St.),No. 15??Hou St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,28,3,25.09812,121.52449,23
500104086,YouBike2.0_?剜?????,?舀???,2024/12/10 11:09,????謅????41??0?賹???Shilin Dist,YouBike2.0_Tianmu Park,No. 30??Ln. 141??Sec. 7??Zhongshan N. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:09,2024/12/10,12,0,25.12408,121.53003,12,
500104087,YouBike2.0_?蝞貊???????舀???,2024/12/10 12:21,?蝞貊??-1?賹??皜舐??蛛?,Shilin Dist,YouBike2.0_Jihe Rd. & Wenlin Rd. Intersection,No. 3-1??Jihe Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,50,22,25.08637,121.5247,28,
500104088,YouBike2.0_????啾?駁??秋,?舀???,2024/12/10 12:17,?????/ ?啾?駁??秋(???),Shilin Dist,YouBike2.0_Wenlin Rd. & Fude Rd. Intersection,Wenlin Rd. & Fude Rd. Intersection (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:17,2024/12/10,19,11,25.10094,121.52243,8
500104089,YouBike2.0_???????????????_1,?舀???,2024/12/10 12:12,?謍梁??/ ?謍梁?????謅?),Shilin Dist,YouBike2.0_Chientan Overseas Youth Activity Center_1,Tonghe St. & Ln. 2??Tonghe St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:12,2024/12/10,39,14,25.0796,121.5237,25
500104090,YouBike2.0_?瑟?????_1,?舀???,2024/12/9 08:15,?勗???謅???/?瑟????瑟???????豰????撓????),Shilin Dist,YouBike2.0_SheZi Elementary School,Sec. 6??Yanping N. Rd./Shezhong St. Intersection (South),0,2024/12/10 12:24,2024/12/10 12:24,2024/12/9 08:15,2024/12/9,36,0,25.09029,121.50189,0
500104091,YouBike2.0_???????1?賹??,?舀???,2024/12/10 12:22,???????1?賹???謅?,Shilin Dist,YouBike2.0_MRT Jianta Sta. (Exit 1),MRT Jianta Sta. (Exit 1) (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,70,18,25.08577,121.52531,52
500104092,YouBike2.0_?箇????????舀???,2024/12/10 10:41,?箇???璇舀?/?????潸號???,Shilin Dist,YouBike2.0_Dexing Rd. & Dongshan Rd. Intersection,Dexing E. Rd. & Dongshan Rd. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 10:41,2024/12/10,12,0,25.1107,121.53999,12,
500104094,YouBike2.0_????謅謍梁?潸摩????舀???,2024/12/10 12:10,????謅??謜276????,Shilin Dist,YouBike2.0_Chongqing N. Rd. & Tonghe W. St. Intersection,No. 276??Sec. 4??Chongqing N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:10,2024/12/10,12,9,25.08756,121.51177,3,
500104095,YouBike2.0_??????(?勗???謅??叟???85??,?舀???,2024/12/10 11:50,??喟?謅?????勗???謅??叟???85??Shilin Dist,YouBike2.0_Hulu Elementary School (Ln. 285??Sec. 5??Yanping N. Rd.),Sec. 3??Huanhe N. Rd. & Ln. 285??Sec. 5??Yanping N. Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:50,2024/12/10,25,10,25.08406,121.5067,15,
500104096,YouBike2.0_?瑟?????赯??舀???,2024/12/10 12:21,?勗???謅???67?賹?,Shilin Dist,YouBike2.0_Shezi Market,No. 67??Sec. 6??Yanping N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,15,2,25.0881,121.50873,13,
500104097,YouBike2.0_?舀???憸脰??瑟??????舀???,2024/12/10 12:20,?瑟????62?賹?,Shilin Dist,YouBike2.0_Shilin District Farmers' Association (Shezi St.),No. 162??Shezi St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,8,4,25.08912,121.5049,4,
500104098,YouBike2.0_?頦孵??????舀???,2024/12/10 12:20,?頦孵???曇??????舫頦察?,Shilin Dist,YouBike2.0_Chengde Rd. & Jiantan Rd. Intersection,Sec. 4??Chengde Rd. & Jiantan Rd. Intersection (West),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,19,3,25.0841,121.52341,16,
500104099,YouBike2.0_?????01?????舀???,2024/12/10 12:23,?????00?賹?,Shilin Dist,YouBike2.0_Ln. 101??Wenlin Rd.,No. 100??Wenlin Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,17,8,25.08761,121.52608,9,
500104100,YouBike2.0_?勗???謅??叟???57??5?????舀???,2024/12/10 12:09,?????84?賹???Shilin Dist,YouBike2.0_Aly. 15??Ln. 257??Sec. 5??Yanping N. Rd.,No. 184??Hulu St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:09,2024/12/10,11,3,25.08408,121.50959,8,,
500104101,YouBike2.0_?勗???謅??叟???57???????舀???,2024/12/10 10:59,?勗???謅??叟???57??7?賹?,Shilin Dist,YouBike2.0_Aly. 4??Ln. 257??Sec. 5??Yanping N. Rd.,No. 17??Ln. 257??Sec. 5??Yanping N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 10:59,2024/12/10,15,7,25.08471,121.5089,8,
500104102,YouBike2.0_?賹??株悻赯??舀???,2024/12/10 12:05,?察滿?????00????????剜??????蹓?Shilin Dist,YouBike2.0_Taipei School For The Visually Impaired,No. 200??Sec. 2??Zhongcheng Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:05,2024/12/10,16,1,25.11742,121.53472,14,,
500104103,YouBike2.0_???扯??????舀???,2024/12/10 12:20,????謅??叟???37?賹?,Shilin Dist,YouBike2.0_Zhongshan N. Rd. & Fuguo Rd. Intersection,No. 837??Sec. 5??Zhongshan N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,14,,25.10203,121.52561,5,
500104104,YouBike2.0_?箇?????,?舀???,2024/12/10 12:24,?箇???潸摩璆?3?賹???Shilin Dist,YouBike2.0_Dexing Park,No. 33??Dexing W. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,14,6,25.10585,121.52376,8,
500104105,YouBike2.0_?頦孵?綽?謅,?舀???,2024/12/10 12:24,?頦孵?????綽?謅,Shilin Dist,YouBike2.0_Chengde Rd & Hougang St. Intersection,Sec. 4??Chengde Rd & Hougang St. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,20,8,25.08238,121.52309,12
500104106,YouBike2.0_????謅??叟???98?????舀???,2024/12/10 12:19,????謅??叟???92?賹?,Shilin Dist,YouBike2.0_Ln. 698??Sec. 5??Zhongshan N. Rd.,No. 692??Sec. 5??Zhongshan N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,15,1,25.09765,121.52757,14,
500104107,YouBike2.0_????舀???1?賹??,?舀???,2024/12/10 12:24,??餈日??36????餈日??秋,Shilin Dist,YouBike2.0_MRT Shilin Sta. (Exit 1),Ln. 236??Zhongzheng Rd. & Zhongzheng Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,38,27,25.09561,121.52552,11
500104108,YouBike2.0_????豲??2?賹??_1,?舀???,2024/12/10 12:23,?啾?駁???啾?駁??62???????,Shilin Dist,YouBike2.0_MRT Zhishan Sta. (Exit 2)_1,Fuhua Rd. & Ln. 162??Fuhua Rd. Intersection (Southeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,62,43,25.10336,121.52263,19
500104109,YouBike2.0_?謢塗齒?剜憌?????謅??叟???80????,?舀???,2024/12/10 12:21,????謅??叟???80????Shilin Dist,YouBike2.0_MCU (Ln. 280??Sec. 5??Zhongshan N. Rd.),Ln. 280??Sec. 5??Zhongshan N. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,23,14,25.08762,121.52711,9,
500104110,YouBike2.0_???????謅?,?舀???,2024/12/10 08:36,?????9?賹??皜賂??Shilin Dist,YouBike2.0_Haiguang Park (South),No. 79??Hulu St. (Opposite),0,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 08:36,2024/12/10,12,1,25.08036,121.5084,11,
500104111,YouBike2.0_?舀???0?????舀???,2024/12/10 12:11,?舀???0???賹?,Shilin Dist,YouBike2.0_Ln. 40??Shishang Rd.,No. 2??Ln. 40??Shishang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:11,2024/12/10,15,1,25.09013,121.52054,14,
500104112,YouBike2.0_?????,?舀???,2024/12/10 12:21,?蝞貊???頦孵????7??????????),Shilin Dist,YouBike2.0_Shihlin Jiantan Post Office,Jihe Rd. & Ln. 77??Sec. 4??Chengde Rd. Intersection (Under Bridge),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,32,13,25.08182,121.52431,19
500104113,YouBike2.0_?舀伍???1?????舀???,2024/12/10 12:22,?舀伍???1???賹?,Shilin Dist,YouBike2.0_Ln. 91??Shidong Rd.,No. 3??Ln. 91??Shidong Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,16,5,25.11247,121.52914,11,
500104114,YouBike2.0_?ｆ?????,?舀???,2024/12/10 12:11,?ｆ????18?賹???豰蝞???Shilin Dist,YouBike2.0_Meilun Park,No. 118??Meilun St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:11,2024/12/10,13,2,25.09677,121.51931,11,
500104115,YouBike2.0_?蝞??????剜憌??察滿?????07??,?舀???,2024/12/10 12:24,?察滿?????07???舀伍???99????Shilin Dist,YouBike2.0_University of Taipei (Ln. 270??Sec. 2??Zhongcheng Rd.),Ln. 270??Sec. 2??Zhongcheng Rd. & Ln. 299??Shidong Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,17,2,25.11642,121.53743,15,
500104116,YouBike2.0_?剜???璇舀?8???察滿?????54?????舀???,2024/12/10 12:06,?剜???璇舀?8??7?賹???Shilin Dist,YouBike2.0_Ln. 8??Tianmu E. Rd. & Ln. 154??Sec. 2??Zhongcheng Rd. Intersection,No. 57??Ln. 8??Tianmu E. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:06,2024/12/10,14,1,25.11579,121.53113,13,,
500104117,YouBike2.0_?ｆ?????(?????,?舀???,2024/12/10 12:21,?????87??15?賹???Shilin Dist,YouBike2.0_Meilun Park (Northeast),No. 115??Ln. 587??Wenlin Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,15,0,25.09886,121.51835,15,
500104118,YouBike2.0_?啾??????,?舀???,2024/12/10 11:16,?勗???謅????45??5?賹???豰?Shilin Dist,YouBike2.0_Fuan Riverside Park,No. 45??Ln. 145??Sec. 7??Yanping N. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:16,2024/12/10,14,6,25.09646,121.49358,8,
500104119,YouBike2.0_?察滿??察??謅(?謅?),?舀???,2024/12/10 12:20,?察滿?????25?賹?,Shilin Dist,YouBike2.0_Zhongcheng Rd. & Zhongyi St. Intersection (North),No. 125??Sec. 1??Zhongcheng Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,13,4,25.10566,121.52922,9
500104120,YouBike2.0_?察滿??察??謅(?謅?),?舀???,2024/12/10 12:03,?察滿?????09?賹?,Shilin Dist,YouBike2.0_Zhongcheng Rd. & Zhongyi St. Intersection (South),No. 109??Sec. 1??Zhongcheng Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:03,2024/12/10,14,2,25.10519,121.52869,12
