,TRANSACTION_DT,CUSTOMER_ID,AGE_GROUP,PIN_CODE,PRODUCT_SUBCLASS,PRODUCT_ID,AMOUNT,ASSET,SALES_PRICE
1579,11/5/2000,1608939,35-39,115,500210,4710908131589,2,192,208
1580,1/21/2001,1263114,30-34,115,110811,4710626111252,1,62,68
1581,2/9/2001,2103716,40-44,Others,760581,20513320,1,14,20
1582,2/1/2001,2024172,30-34,110,500407,4971771021418,1,212,289
1583,1/13/2001,1817270,35-39,221,530211,4901080640017,1,175,230
1584,11/18/2000,1363432,40-44,221,100510,4710233101042,2,120,130
1585,1/21/2001,2172750,30-34,110,530601,4710038763308,1,100,96
1586,11/2/2000,1878561,35-39,221,110131,4710046036913,3,156,198
1587,2/15/2001,558587,40-44,221,100611,4711286840162,1,109,145
1588,2/11/2001,1443103,35-39,Others,130315,4713985863121,1,25,24
1589,11/10/2000,1947168,>65,221,110407,4710734000721,1,68,77
1590,2/10/2001,2127354,35-39,115,100108,7610700602393,1,65,79
1591,12/28/2000,1846669,,Unknown,130203,4710105011042,1,22,25
1592,12/12/2000,2070445,>65,221,120115,4903050141272,1,83,108
1593,1/26/2001,1812558,45-49,110,500804,9310022724305,1,9,12
1594,11/18/2000,1682762,45-49,115,500201,4710114128038,1,150,162
1595,11/26/2000,1199741,25-29,221,720136,4713792991178,1,38,49
1596,1/29/2001,1220810,35-39,115,110118,4710012142136,1,31,38
1597,2/24/2001,1609660,35-39,221,110106,4711271000014,1,14,7
1598,11/12/2000,163590,40-44,115,110217,4712162000137,1,165,200
1599,11/26/2000,1669244,30-34,115,530209,4710731050415,1,76,109
1600,1/18/2001,2160436,25-29,110,530103,4710054138425,1,74,129
1601,1/20/2001,1926859,25-29,110,130102,9556437002274,1,63,79
1602,11/9/2000,1875379,50-54,115,100205,37000337270,1,38,39
1603,2/12/2001,2087900,<25,221,110402,4710088414045,1,46,55
1604,11/4/2000,1894493,30-34,115,100503,4710171004559,1,80,84
1605,11/12/2000,1274066,55-59,105,760523,4712552005803,1,71,99
1606,2/21/2001,1910025,<25,115,130315,4714981010038,2,50,26
1607,11/13/2000,1651331,50-54,115,130205,20406349,1,95,109
1608,1/15/2001,1837018,35-39,221,560339,4711616003731,1,30,46
1609,2/27/2001,233606,35-39,115,100101,22000119599,1,140,158
1610,1/21/2001,1999457,40-44,110,731302,20557331,2,250,210
1611,11/23/2000,1528244,30-34,221,110138,4719369001028,1,33,39
1612,1/21/2001,1645088,40-44,115,100311,4710022102892,1,34,40
1613,12/29/2000,1971392,55-59,106,130113,4716999041943,1,47,59
1614,2/14/2001,2034393,55-59,115,110109,4712048022017,1,77,99
1615,12/3/2000,2098029,40-44,110,530120,4710689520015,1,75,95
1616,11/5/2000,721127,45-49,115,530209,4713317032065,2,82,110
1617,2/23/2001,668156,60-64,115,110106,4711271000472,6,252,270
1618,1/12/2001,2041063,35-39,221,500202,4713071811159,1,74,66
1619,2/8/2001,1679700,25-29,115,560102,4710032601194,1,215,265
1620,11/11/2000,1635614,45-49,115,100205,4902773012098,1,61,85
1621,11/11/2000,295260,30-34,105,100401,9300605115743,1,220,239
1622,11/28/2000,1533873,35-39,110,130206,4710339033056,1,55,69
1623,11/15/2000,1972986,55-59,115,110217,4710871000165,2,270,270
1624,12/2/2000,1778595,40-44,110,130111,3228020481242,2,148,178
1625,12/15/2000,1633405,45-49,115,120103,4711524000891,1,23,26
1626,11/12/2000,1568141,35-39,110,500318,4901987222026,1,50,69
1627,1/18/2001,1450460,25-29,221,760149,4711093000599,1,55,79
1628,2/20/2001,1985054,50-54,Others,130201,4710105045443,1,15,20
1629,1/22/2001,549400,50-54,115,530114,4710032604799,1,200,249
1630,11/13/2000,1863086,40-44,115,100508,4710421090059,2,24,38
1631,2/17/2001,1495324,35-39,115,130206,4710339033056,1,55,65
1632,1/22/2001,1213379,50-54,221,100510,4710063316180,1,147,169
1633,11/8/2000,2115771,>65,115,110119,4710046056201,2,32,44
1634,2/6/2001,1846492,,Unknown,120106,4710011402019,1,22,24
1635,12/24/2000,41188,35-39,115,720317,4712448101008,1,65,95
1636,11/18/2000,2055817,45-49,110,110402,4897878100057,3,234,267
1637,1/1/2001,941945,40-44,221,110106,4711271000090,1,42,50
1638,11/3/2000,1521573,35-39,110,100505,4710128420203,4,268,352
1639,2/22/2001,1640380,30-34,221,100201,4712019100607,2,70,84
1640,1/30/2001,165815,>65,115,110136,4710254049323,1,34,35
1641,1/4/2001,628389,45-49,221,100438,4710063151071,2,284,378
1642,11/22/2000,1057331,35-39,115,110133,4710868501019,1,21,29
1643,1/27/2001,398923,40-44,114,500202,4710908111116,1,94,99
1644,2/23/2001,1117042,50-54,115,110403,4710175565704,1,33,38
1645,12/10/2000,4947,,114,130106,4710583996008,1,18,19
1646,1/23/2001,184571,45-49,115,100102,80177616,1,41,49
1647,1/21/2001,2143606,40-44,221,100305,4711269678959,3,105,135
1648,1/22/2001,2159454,35-39,115,560201,4902430493451,1,678,759
1649,12/8/2000,1702873,30-34,221,110137,4711001302104,3,192,204
1650,12/3/2000,1635966,50-54,110,780510,4712814168888,1,48,65
1651,11/14/2000,1412246,35-39,110,110604,4717097101027,1,56,60
1652,1/30/2001,1497090,45-49,115,130204,4710105015521,1,111,129
1653,1/1/2001,2124681,35-39,Others,130313,4710857472634,1,31,39
1654,11/11/2000,1456103,40-44,115,100210,41419761748,1,56,66
1655,2/5/2001,1636956,30-34,114,100108,73390000516,1,36,45
1656,12/9/2000,1647396,25-29,106,500202,4710114361114,1,108,115
1657,12/28/2000,1577327,40-44,Others,520419,4945680315272,1,115,169
1658,12/13/2000,1724479,40-44,221,120107,4710151200148,1,92,109
1659,2/24/2001,1890532,35-39,221,120107,4710151200155,1,92,99
1660,1/4/2001,1174939,30-34,221,500303,4710367208648,1,36,59
1661,12/10/2000,1471243,30-34,115,760503,4711703360365,2,76,110
1662,11/6/2000,1268584,40-44,115,120103,4710011405133,1,23,29
1663,2/3/2001,2080512,30-34,221,110411,4710088412959,3,60,75
1664,11/30/2000,1709254,30-34,221,760229,4713045007229,1,110,139
1665,1/20/2001,1680935,40-44,115,110217,4710265847666,1,180,145
1666,11/30/2000,1095807,35-39,221,500102,2250271000034,2,40,54
1667,2/22/2001,446655,30-34,115,110108,4710088620156,1,77,65
1668,11/5/2000,900676,40-44,115,100303,4710852001686,1,33,49
1669,1/18/2001,41928,35-39,221,110504,4710626110613,2,40,54
1670,1/23/2001,1687224,50-54,115,560117,4715610088091,1,90,129
1671,11/27/2000,1601404,30-34,Others,110118,4710063031939,1,41,45
1672,2/1/2001,1069211,>65,221,100512,719859796124,6,144,168
1673,12/1/2000,1645200,30-34,221,500204,4710114402022,1,68,75
1674,12/28/2000,2067254,40-44,221,530101,4710036000528,2,66,84
1675,1/21/2001,1400311,40-44,115,540601,4713691060807,1,120,175
1676,1/13/2001,1518368,50-54,110,110217,4719090900072,1,165,139
1677,12/25/2000,217408,35-39,114,530405,4710094032011,1,39,50
1678,12/3/2000,1987362,35-39,221,760103,20532536,1,70,99
1679,2/21/2001,2037585,25-29,115,130315,4714981010038,2,50,26
1680,12/14/2000,1848359,,Unknown,110401,4710088410382,2,88,105
1681,2/3/2001,2066264,30-34,Others,130206,20332433,1,85,99
1682,11/25/2000,1888829,25-29,221,560402,8712045013069,3,1323,1407
1683,1/20/2001,263085,50-54,115,110136,4711701660405,1,20,26
1684,12/2/2000,1644081,45-49,110,100413,4710960911082,2,200,218
1685,11/20/2000,364881,35-39,115,110409,4712697450216,1,23,31
1686,2/2/2001,1669336,30-34,115,560309,4711785001002,1,33,46
1687,2/4/2001,1701517,35-39,115,110511,4011800070007,1,62,80
1688,1/21/2001,1608953,30-34,Others,130204,4710088432643,1,47,45
1689,1/26/2001,1498127,35-39,221,100109,4710015101826,1,167,188
1690,2/3/2001,2088372,40-44,221,130307,4711413000025,1,45,57
1691,1/1/2001,1455199,30-34,221,110513,4710132660619,1,62,76
1692,12/6/2000,792042,50-54,115,530116,4712815112668,1,80,105
1693,12/3/2000,1025569,30-34,115,760510,20494315,1,22,32
1694,2/3/2001,272025,35-39,106,100303,4711856000675,1,53,65
1695,2/19/2001,1636192,40-44,221,530111,4710094021701,1,79,99
1696,1/8/2001,1760026,35-39,110,100205,4710247006128,1,64,89
1697,12/23/2000,195058,40-44,115,530105,4901616006980,1,47,60
1698,1/22/2001,1620979,30-34,221,100505,4710018008733,1,62,72
1699,1/13/2001,1427257,35-39,115,530215,4710561115100,2,100,143
1700,12/31/2000,1846812,,Unknown,530408,4713089002006,1,165,170
1701,1/30/2001,1426052,45-49,115,760548,4718030101166,2,34,70
1702,11/23/2000,1604122,40-44,221,100503,31200440006,1,80,83
1703,2/28/2001,1576030,30-34,221,100301,4711380998325,1,38,48
1704,12/26/2000,161367,25-29,221,715111,4719864060018,2,9428,9980
1705,11/27/2000,1780550,30-34,Others,740805,4719857521090,1,155,219
1706,1/1/2001,1297676,50-54,115,110107,4903065058022,1,60,78
1707,1/16/2001,1848410,,Unknown,120108,4710088443250,1,71,81
1708,11/18/2000,1243888,30-34,115,500101,4718433613198,1,17,26
1709,1/20/2001,1423860,35-39,115,100102,4711108170941,2,190,238
1710,2/7/2001,868433,35-39,Others,100110,4710035313469,1,19,28
1711,1/4/2001,387804,35-39,110,560201,4710054510139,2,608,598
1712,2/10/2001,637015,45-49,115,100205,4710283170180,1,51,60
1713,2/14/2001,1848182,,Unknown,712902,8888021200256,1,87,99
1714,11/15/2000,1452235,40-44,Unknown,100201,4712019100591,2,80,98
1715,11/19/2000,1654943,45-49,115,300504,4015000615860,1,114,149
1716,11/9/2000,1296143,30-34,115,130106,4710583996008,1,18,29
1717,12/16/2000,1251982,35-39,221,110411,4710088414243,1,20,25
1718,1/19/2001,997119,35-39,221,110136,4710254049323,3,93,105
1719,1/19/2001,1711165,40-44,221,100407,4712277888866,2,140,158
1720,2/22/2001,1584288,30-34,106,110107,4710008111146,1,49,58
1721,11/7/2000,2156637,<25,221,110133,4710868501057,1,21,29
1722,11/25/2000,131353,35-39,221,520424,4710017002336,2,46,66
1723,2/1/2001,88541,35-39,106,761101,4715006330766,2,302,398
1724,11/9/2000,911665,50-54,221,740105,4711863180070,1,69,82
1725,12/13/2000,1604535,25-29,221,100201,4712019100607,1,35,39
1726,12/13/2000,198127,30-34,115,100418,4712959001538,1,58,85
1727,2/23/2001,1911107,35-39,115,130315,4714981010038,2,50,26
1728,2/25/2001,420914,35-39,115,110804,4711001302104,2,128,136
1729,1/31/2001,1605662,50-54,110,500804,4710320161119,3,48,66
1730,11/25/2000,1641738,35-39,115,760230,4711093110373,1,44,65
1731,11/15/2000,1828054,<25,114,560336,4710091111702,1,85,115
1732,2/1/2001,194655,50-54,221,100110,4712934300007,1,100,120
1733,2/24/2001,1382662,55-59,105,500201,4710104112924,1,130,137
1734,1/1/2001,1187410,40-44,115,520228,4710392772381,1,27,38
1735,1/21/2001,1813548,40-44,115,130101,4710105001210,6,72,108
1736,11/9/2000,1478006,40-44,221,110201,4712500120282,1,69,87
1737,12/3/2000,481083,40-44,221,130101,47106710,1,21,26
1738,11/5/2000,1977882,35-39,115,100312,37000329169,1,38,39
1739,12/9/2000,1713978,60-64,106,130315,4713985863121,2,46,46
1740,1/11/2001,51057,60-64,221,500103,2250271000218,1,20,30
1741,12/17/2000,1638974,35-39,110,501003,20487546,2,100,137
1742,1/22/2001,627832,55-59,221,100304,4710852001051,1,60,76
1743,1/22/2001,2101507,<25,115,530209,4710731060124,1,40,55
1744,11/19/2000,2029986,30-34,Others,100403,4710498236251,1,230,279
1745,12/10/2000,1331851,35-39,115,100218,4710543282318,1,57,69
1746,12/11/2000,427029,40-44,115,110217,4719090900065,2,326,290
1747,11/25/2000,1561654,40-44,110,530101,4710054132102,1,40,52
1748,11/12/2000,1461916,35-39,221,530209,4710303330297,1,80,86
1749,11/28/2000,1636208,35-39,Others,100304,4710174018195,1,208,280
1750,1/15/2001,446464,25-29,221,100307,4711300986739,1,27,34
1751,2/28/2001,2121055,40-44,105,530403,4710363352000,2,236,198
1752,2/17/2001,1847147,,Unknown,100312,37000442127,1,38,44
1753,11/10/2000,1894608,45-49,Others,760656,4713888603497,1,36,56
1754,1/24/2001,543842,50-54,221,100431,4712067899218,1,90,109
1755,12/3/2000,128469,40-44,115,100312,37000329169,1,33,45
1756,11/2/2000,1066197,50-54,221,590515,4006484614098,1,226,299
1757,1/2/2001,924887,35-39,115,110217,4710265849066,1,150,129
1758,12/30/2000,2090900,55-59,221,110333,4710057254474,1,631,729
1759,11/5/2000,1683080,35-39,115,120103,4710857000059,1,17,20
1760,12/1/2000,1769302,40-44,115,120205,4711634002488,1,93,98
1761,11/12/2000,801966,30-34,221,130106,4710583110015,1,18,26
1762,12/12/2000,695565,45-49,221,500102,4712054700237,1,30,40
1763,1/14/2001,48590,50-54,221,130207,4710105011011,1,22,25
1764,1/23/2001,1673739,30-34,105,100517,4710632001066,1,30,38
1765,11/30/2000,1581898,30-34,115,130205,4710105045207,1,26,36
1766,2/26/2001,1510447,40-44,115,320202,4710644815514,1,142,195
1767,12/17/2000,2043258,55-59,221,100320,4978047232073,1,72,90
1768,1/7/2001,1191165,25-29,221,500414,4710731033104,1,35,49
1769,11/14/2000,1358582,40-44,110,100205,4901360224081,1,62,85
1770,1/13/2001,2171425,<25,Others,100405,4710043981513,1,71,79
1771,11/5/2000,1208726,40-44,221,110401,648636100161,1,77,110
1772,1/21/2001,445832,30-34,115,520401,2230124000022,1,55,80
1773,11/8/2000,2112145,45-49,110,110217,4712162000137,1,165,190
1774,12/18/2000,1621822,25-29,110,710705,4718538550008,1,714,780
1775,1/20/2001,1533705,25-29,221,100323,4711202220368,1,28,38
1776,12/3/2000,2162737,40-44,221,110517,4710109770532,1,19,23
1777,11/26/2000,2036984,30-34,221,130401,4711587808946,3,291,297
1778,12/18/2000,1582499,35-39,114,760503,4713045000268,1,150,209
1779,12/12/2000,1736199,30-34,110,100424,4712277880266,2,180,172
1780,1/14/2001,1713299,50-54,Others,520508,4710017008178,1,44,66
1781,2/2/2001,2073989,30-34,115,110605,4710254015021,1,34,42
1782,1/14/2001,1034561,40-44,115,100414,4710498235674,1,92,119
1783,2/15/2001,740203,50-54,115,110116,4710422101037,2,66,84
1784,11/22/2000,1282375,50-54,221,110401,4710579101003,1,31,35
1785,11/18/2000,1846904,,Unknown,110505,20000102825,1,139,150
1786,11/28/2000,2081922,40-44,221,110305,4710762101025,2,72,78
1787,11/27/2000,842884,45-49,115,530222,4710028101097,1,52,72
1788,1/22/2001,862028,40-44,115,130305,4710719000036,1,41,45
1789,1/22/2001,2162423,<25,Others,100324,4713754987614,1,45,56
1790,11/2/2000,1058970,25-29,115,100511,4710632001660,1,45,59
1791,12/18/2000,1981544,50-54,110,110811,4710626110156,1,62,75
1792,11/26/2000,1657982,35-39,115,120103,4710011432825,1,26,31
1793,11/5/2000,2007427,40-44,115,100307,4711300986739,1,27,36
1794,2/14/2001,1517989,40-44,110,110136,4710008241133,4,100,128
1795,1/19/2001,832786,40-44,221,100106,723125488019,1,50,65
1796,2/6/2001,1881424,<25,115,130102,4710088436344,1,32,35
1797,2/2/2001,2120003,35-39,221,560336,4710091110873,1,76,97
1798,12/6/2000,2112589,60-64,115,110108,4710095370235,1,102,120
1799,11/12/2000,2011554,<25,221,520425,8887615058228,1,42,57
1800,11/26/2000,2129877,35-39,221,500804,4970768741278,2,174,225
1801,2/22/2001,1548358,35-39,115,120107,4710151200810,1,130,157
1802,1/9/2001,920971,40-44,115,110115,4710868501606,1,29,38
1803,11/8/2000,48590,50-54,221,130204,4710088432650,1,39,43
1804,2/25/2001,1700527,25-29,221,560402,8712045000151,2,808,850
1805,2/11/2001,1468182,35-39,Others,530105,4710494050110,1,93,99
1806,2/27/2001,1833980,45-49,115,100205,4710085120710,1,19,22
1807,12/1/2000,380300,45-49,115,110401,4710110510523,1,45,55
1808,11/14/2000,1885279,55-59,221,100509,4710209701139,1,106,98
1809,11/7/2000,1658064,30-34,221,300423,4710076332139,1,84,115
1810,1/22/2001,1756647,45-49,221,110401,4710199010174,1,45,55
1811,11/15/2000,1678291,35-39,105,110510,4710382019595,2,40,36
1812,2/6/2001,1711479,30-34,Others,100312,4710543310066,1,14,18
1813,2/17/2001,1647594,35-39,221,110117,4710883000108,1,24,30
1814,2/25/2001,1093476,45-49,115,100311,4710022102892,1,34,42
1815,12/9/2000,1404005,40-44,114,100210,4710247001321,1,74,81
1816,1/27/2001,1369861,45-49,Unknown,100111,3215690347626,1,95,129
1817,1/21/2001,1509618,60-64,110,530404,4713089003102,2,290,358
1818,2/11/2001,1785838,50-54,Unknown,540209,20370688,2,80,98
1819,2/12/2001,1993837,,Unknown,130110,3228020490336,1,41,49
1820,1/18/2001,2050584,25-29,221,100102,8000500029350,1,49,59
1821,2/23/2001,116350,45-49,221,100102,4719862940022,1,23,35
1822,2/27/2001,1759549,35-39,115,130302,4710583100085,1,33,43
1823,11/30/2000,1299519,35-39,115,110401,4710088410610,1,19,26
1824,2/26/2001,1846317,,Unknown,500203,4710114606048,1,85,94
1825,2/21/2001,1679601,30-34,110,100101,4710430000025,1,142,135
1826,1/15/2001,1862829,35-39,110,760163,20529109,2,170,152
1827,1/31/2001,1871975,50-54,221,100405,4710043980714,1,137,150
1828,1/6/2001,128575,50-54,221,760221,4711703124431,1,13,19
1829,2/3/2001,1307023,35-39,110,530220,4710731093313,1,121,159
1830,1/13/2001,2098562,50-54,105,130106,4710189851268,2,10,10
1831,1/20/2001,1202458,35-39,221,100210,4711269679024,1,57,59
1832,12/11/2000,1731590,35-39,115,110504,4710323168054,2,34,40
1833,1/18/2001,301404,30-34,115,530114,8850002801608,1,56,69
1834,1/22/2001,1595727,35-39,105,100103,4901088061128,1,36,47
1835,12/3/2000,1987362,35-39,221,760554,4719111012029,4,60,84
1836,1/23/2001,1803501,40-44,221,110404,4710175567135,1,20,26
1837,2/2/2001,1659863,25-29,115,110405,4712598000015,5,170,190
1838,1/14/2001,426374,30-34,115,130316,4711437000346,2,120,146
1839,11/12/2000,2011554,<25,221,500501,2250078000657,1,89,112
1840,12/1/2000,43816,30-34,115,130315,4714981010038,2,46,46
1841,2/26/2001,1636345,30-34,115,560204,4710032501791,2,118,130
1842,11/9/2000,26550,35-39,221,130206,4710105010731,1,57,69
1843,2/19/2001,1638080,40-44,115,100210,29000070295,1,52,62
1844,2/11/2001,1574135,45-49,106,130111,4710160001125,1,102,132
1845,2/25/2001,1700527,25-29,221,560103,4710032601354,1,137,161
1846,2/25/2001,1511741,25-29,221,530104,4714706219623,1,108,139
1847,2/17/2001,2174358,25-29,221,100205,8855588200142,1,19,25
1848,1/27/2001,2171463,35-39,114,100430,4711016000026,1,120,156
1849,11/20/2000,538169,40-44,105,760540,20087401,1,27,37
1850,11/26/2000,1830682,50-54,221,100201,4712019100591,1,35,35
1851,2/7/2001,1608953,30-34,Others,510501,4971884802324,1,68,99
1852,11/15/2000,1816556,55-59,114,300424,3061372719010,1,87,119
1853,11/9/2000,710688,45-49,115,100413,4712067898846,1,38,49
1854,1/20/2001,2105062,25-29,115,100306,4710022403104,1,207,225
1855,12/4/2000,427906,40-44,Unknown,100102,34000338108,1,39,49
1856,1/22/2001,1313925,40-44,221,100215,4710126310056,1,157,195
1857,12/5/2000,194655,50-54,221,100507,4710105080116,1,60,72
1858,1/17/2001,1539912,30-34,115,500403,4716381081342,1,50,75
1859,12/1/2000,207423,30-34,115,100413,4710043001105,1,93,99
1860,1/21/2001,1058093,45-49,221,530109,4715890102463,1,38,55
1861,2/23/2001,813143,25-29,221,110403,4710175565704,1,33,38
1862,11/26/2000,2008998,40-44,115,510525,4718085007147,1,210,229
1863,2/22/2001,143554,>65,110,731302,4713915502311,1,80,105
1864,1/18/2001,1767216,25-29,115,530405,4710036009781,1,50,65
1865,1/12/2001,1761382,30-34,114,321301,4710431356862,1,71,99
1866,11/28/2000,1806816,45-49,Unknown,320402,20470357,1,867,1129
1867,12/16/2000,75985,35-39,221,100205,8851019410142,2,50,64
1868,11/26/2000,926867,25-29,221,560201,4711553171524,2,374,376
1869,1/12/2001,1970494,50-54,105,100102,4710757030101,1,45,56
1870,12/16/2000,1765342,30-34,110,720313,4718718101143,1,150,208
1871,2/23/2001,2109107,25-29,221,120302,4710250360118,1,35,39
1872,11/26/2000,1669336,30-34,115,100102,4902757151607,1,66,85
1873,12/3/2000,1748598,60-64,110,560339,20408077,1,26,39
1874,2/28/2001,2113579,30-34,115,760109,4713045636696,1,64,89
1875,11/10/2000,1875089,35-39,221,130204,4710105015118,1,94,95
1876,2/25/2001,1423068,35-39,115,560405,4710043231410,1,124,129
1877,1/9/2001,1728545,,115,100401,4710043355147,1,216,239
1878,2/8/2001,1456998,40-44,110,530406,4710094020179,1,71,84
1879,2/3/2001,1726558,40-44,115,100419,38000082207,1,112,139
1880,11/25/2000,1973266,45-49,Others,530105,4710363723008,1,40,55
1881,12/9/2000,2154435,45-49,115,110106,4711271000014,1,14,9
1882,2/6/2001,2069609,25-29,Others,120106,4710011402194,2,44,50
1883,2/16/2001,1795004,30-34,221,760622,4713888603411,3,249,267
1884,12/13/2000,196734,>65,Unknown,110137,4711001302036,1,35,41
1885,11/5/2000,1234145,45-49,115,130106,4710583350701,2,20,26
1886,11/2/2000,23795,55-59,115,110107,4903065065112,1,78,99
1887,1/16/2001,2164588,60-64,115,100112,723125488033,1,45,55
1888,1/7/2001,47395,45-49,115,520201,4711713030258,1,50,70
1889,12/14/2000,1865967,30-34,115,560405,4710043231120,1,121,132
